FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
1392086|Airuken Island|Island|MH|68|||110652N|1662337E|11.1144444|166.3936111|||||11|36|Unknown|01/01/2000|
1392087|Airukiiji|Island|MH|68|||113018N|1652449E|11.505|165.4136111|||||12|39|Unknown|01/01/2000|
1392088|Airukiraru|Island|MH|68|||112959N|1652409E|11.4997222|165.4025|||||11|36|Unknown|01/01/2000|
1392089|Aitsu|Island|MH|68|||120727N|1621735E|12.1241667|162.2930556|||||0|0|Unknown|01/01/2000|
1392090|Ajeleb Island|Island|MH|68|Ailuk|030|102317N|1695822E|10.3880556|169.9727778|||||10|33|Unknown|01/01/2000|
1392091|Ajirikku Island|Island|MH|68|||102303N|1695823E|10.3841667|169.9730556|||||10|33|Unknown|01/01/2000|
1392092|Ajokwola|Island|MH|68|||071240N|1710313E|7.2111111|171.0536111|||||7|23|Unknown|01/01/2000|
1392093|Akeo|Island|MH|68|Wotje|430|093201N|1700614E|9.5336111|170.1038889|||||0|0|Unknown|01/01/2000|
1392094|Aliet Island|Island|MH|68|Ailuk|030|102049N|1695828E|10.3469444|169.9744444|||||0|0|Unknown|01/01/2000|
1392095|Alu Island|Island|MH|68|||061220N|1714306E|6.2055556|171.7183333|||||6|20|Unknown|01/01/2000|
1392096|Ambo Channel|Channel|MH|68|Kwajalein|150|085953N|1673403E|8.9980556|167.5675|||||0|0|Unknown|01/01/2000|
1392097|Ambo Reef|Bar|MH|68|Kwajalein|150|085931N|1673409E|8.9919444|167.5691667|||||0|0|Unknown|01/01/2000|
1392098|Ananij|Island|MH|68|||114327N|1622402E|11.7241667|162.4005556|||||0|0|Unknown|01/01/2000|
1392099|Anboru|Island|MH|68|||060322N|1694018E|6.0561111|169.6716667|||||6|20|Unknown|01/01/2000|
1392100|Anebaroro|Island|MH|68|||070812N|1711808E|7.1366667|171.3022222|||||7|23|Unknown|01/01/2000|
1392101|Aneju|Island|MH|68|||071138N|1710547E|7.1938889|171.0963889|||||7|23|Unknown|01/01/2000|
1392102|Aneken|Island|MH|68|||094627N|1605730E|9.7741667|160.9583333|||||0|0|Unknown|01/01/2000|
1392103|Anemwanot|Island|MH|68|||070748N|1711839E|7.13|171.3108333|||||||Unknown|01/01/2000|
1392104|Anenbwubwu|Island|MH|68|||071310N|1710414E|7.2194444|171.0705556|||||||Unknown|01/01/2000|
1392105|Anenelibw|Island|MH|68|||070352N|1711621E|7.0644444|171.2725|||||||Unknown|01/01/2000|
1392106|Anidjet Island|Island|MH|68|||112127N|1665809E|11.3575|166.9691667|||||||Unknown|01/01/2000|
1392107|Anielap Island|Island|MH|68|||112714N|1670323E|11.4538889|167.0563889|||||||Unknown|01/01/2000|
1392108|Anigigichairukku Island|Island|MH|68|||092906N|1701326E|9.485|170.2238889|||||||Unknown|01/01/2000|
1392109|Anigigichalen Island|Island|MH|68|||092913N|1701322E|9.4869444|170.2227778|||||||Unknown|01/01/2000|
1392110|Aniiru Island|Island|MH|68|||112620N|1670349E|11.4388889|167.0636111|||||||Unknown|01/01/2000|
1392111|Anil Island|Island|MH|68|||074805N|1681229E|7.8013889|168.2080556|||||||Unknown|01/01/2000|
1392112|Anil Passage|Channel|MH|68|||074751N|1681231E|7.7975|168.2086111|||||||Unknown|01/01/2000|
1392113|Aniri Island|Island|MH|68|||061321N|1714703E|6.2225|171.7841667|||||||Unknown|01/01/2000|
1392114|Anirippu|Island|MH|68|||060142N|1694157E|6.0283333|169.6991667|||||||Unknown|01/01/2000|
1392115|Aomoen|Island|MH|68|||114107N|1652537E|11.6852778|165.4269444|||||||Unknown|01/01/2000|
1392116|Aomon|Island|MH|68|||120606N|1621922E|12.1016667|162.3227778|||||0|0|Unknown|01/01/2000|
1392117|Aon Island|Island|MH|68|Utrik|410|111251N|1694605E|11.2141667|169.7680556|||||||Unknown|01/01/2000|
1392118|Arambiru|Island|MH|68|||120326N|1622015E|12.0572222|162.3375|||||0|0|Unknown|01/01/2000|
1392119|Arbar|Island|MH|68|||110909N|1664625E|11.1525|166.7736111|||||||Unknown|01/01/2000|
1392120|Ariettsu|Island|MH|68|||072845N|1683828E|7.4791667|168.6411111|||||||Unknown|01/01/2000|
1392121|Arniel|Island|MH|68|||070721N|1712037E|7.1225|171.3436111|||||||Unknown|01/01/2000|
1392122|Arno|Island|MH|68|Arno|040|070350N|1713330E|7.0638889|171.5583333|||||||Unknown|01/01/2000|
1392123|Arno Atoll|Island|MH|68|Arno|040|070437N|1713330E|7.0769444|171.5583333|||||||Unknown|01/01/2000|
1392124|Arriikan|Island|MH|68|||113227N|1651523E|11.5408333|165.2563889|||||||Unknown|01/01/2000|
1392125|Arriikan Pass|Channel|MH|68|||113221N|1651536E|11.5391667|165.26|||||||Unknown|01/01/2000|
1392126|Aruboe|Island|MH|68|||055458N|1692913E|5.9161111|169.4869444|||||||Unknown|01/01/2000|
1392127|Arugaren Island|Island|MH|68|||111250N|1663928E|11.2138889|166.6577778|||||||Unknown|01/01/2000|
1392128|Arugaren Island|Island|MH|68|||085127N|1710432E|8.8575|171.0755556|||||||Unknown|01/01/2000|
1392129|Arujerii Island|Island|MH|68|||081155N|1710411E|8.1986111|171.0697222|||||||Unknown|01/01/2000|
1392130|Arumenii Island|Island|MH|68|||121455N|1700755E|12.2486111|170.1319444|||||||Unknown|01/01/2000|
1392131|Atchagarugaru|Island|MH|68|||061227N|1720102E|6.2075|172.0172222|||||||Unknown|01/01/2000|
1392132|Audorii|Island|MH|68|||061254N|1714334E|6.215|171.7261111|||||||Unknown|01/01/2000|
1392133|Aur Atoll|Island|MH|68|||081634N|1710146E|8.2761111|171.0294444|||||||Unknown|01/01/2000|
1392134|Aur Island|Island|MH|68|||080851N|1711050E|8.1475|171.1805556|||||||Unknown|01/01/2000|
1392135|Autore Island|Island|MH|68|||065911N|1714525E|6.9863889|171.7569444|||||||Unknown|01/01/2000|
1392136|Bauejin Island|Island|MH|68|||101819N|1695819E|10.3052778|169.9719444|||||||Unknown|01/01/2000|
1392137|Bebi Island|Island|MH|68|||084514N|1705327E|8.7538889|170.8908333|||||||Unknown|01/01/2000|
1392138|Begin Channel|Channel|MH|68|||100643N|1655606E|10.1119444|165.935|||||||Unknown|01/01/2000|
1392139|Begin Island|Island|MH|68|||100709N|1655558E|10.1191667|165.9327778|||||||Unknown|01/01/2000|
1392140|Bekerappu Island|Island|MH|68|||101753N|1695825E|10.2980556|169.9736111|||||||Unknown|01/01/2000|
1392141|Berangu|Island|MH|68|||072804N|1684116E|7.4677778|168.6877778|||||||Unknown|01/01/2000|
1392142|Berangu Passage|Channel|MH|68|||072759N|1684140E|7.4663889|168.6944444|||||||Unknown|01/01/2000|
1392143|Bererjan Island|Island|MH|68|Ailuk|030|101711N|1695839E|10.2863889|169.9775|||||||Unknown|01/01/2000|
1392144|Biebi|Island|MH|68|||095103N|1691743E|9.8508333|169.2952778|||||||Unknown|01/01/2000|
1392145|Bigannuo Island|Island|MH|68|||111908N|1665447E|11.3188889|166.9130556|||||||Unknown|01/01/2000|
1392146|Bigatyelang Island|Island|MH|68|||071737N|1684333E|7.2936111|168.7258333|||||||Unknown|01/01/2000|
1392147|Bigeer|Island|MH|68|||073006N|1684535E|7.5016667|168.7597222|||||||Unknown|01/01/2000|
1392148|Bigej|Island|MH|68|Kwajalein|150|085323N|1674603E|8.8897222|167.7675|||||||Unknown|01/01/2000|
1392149|Bigej Channel|Channel|MH|68|Kwajalein|150|085155N|1674525E|8.8652778|167.7569444|||||||Unknown|01/01/2000|
1392150|Bigen Island|Island|MH|68|||082153N|1710256E|8.3647222|171.0488889|||||||Unknown|01/01/2000|
1392151|Bigen Island|Island|MH|68|Ailuk|030|102446N|1695803E|10.4127778|169.9675|||||||Unknown|01/01/2000|
1392152|Bigenaj Island|Island|MH|68|||085642N|1661505E|8.945|166.2513889|||||||Unknown|01/01/2000|
1392153|Bigetjak Island|Island|MH|68|||072848N|1684438E|7.48|168.7438889|||||||Unknown|01/01/2000|
1392154|Biggarenn|Island|MH|68|||091749N|1671351E|9.2969444|167.2308333|||||||Unknown|01/01/2000|
1392155|Biggariat|Island|MH|68|||070549N|1712252E|7.0969444|171.3811111|||||||Unknown|01/01/2000|
1392156|Biggerann|Island|MH|68|Kwajalein|150|091947N|1670316E|9.3297222|167.0544444|||||||Unknown|01/01/2000|
1392157|Bigi|Island|MH|68|||091736N|1671548E|9.2933333|167.2633333|||||||Unknown|01/01/2000|
1392158|Bigilapij Island|Island|MH|68|||085708N|1661418E|8.9522222|166.2383333|||||||Unknown|01/01/2000|
1392159|Biginnigar Island|Island|MH|68|||091136N|1653147E|9.1933333|165.5297222|||||||Unknown|01/01/2000|
1392160|Bigiren|Island|MH|68|||112956N|1652320E|11.4988889|165.3888889|||||||Unknown|01/01/2000|
1392161|Bigonattam Island|Island|MH|68|||112307N|1673038E|11.3852778|167.5105556|||||||Unknown|01/01/2000|
1392162|Biijiri|Island|MH|68|||120524N|1621943E|12.09|162.3286111|||||0|0|Unknown|01/01/2000|
1392163|Bik Island|Island|MH|68|||090814N|1653644E|9.1372222|165.6122222|||||||Unknown|01/01/2000|
1392164|Bikajaj|Island|MH|68|||070829N|1711744E|7.1413889|171.2955556|||||||Unknown|01/01/2000|
1392165|Bikanyanuoru Island|Island|MH|68|||093009N|1701239E|9.5025|170.2108333|||||||Unknown|01/01/2000|
1392166|Bikar Atoll|Island|MH|68|Bikar|060|121424N|1700737E|12.24|170.1269444|||||||Unknown|01/01/2000|
1392167|Bikar Island|Island|MH|68|Bikar|060|121139N|1700614E|12.1941667|170.1038889|||||||Unknown|01/01/2000|
1392168|Bikar Island Passage|Channel|MH|68|Bikar|060|121435N|1700415E|12.2430556|170.0708333|||||||Unknown|01/01/2000|
1392169|Bikeichi|Island|MH|68|Wotje|430|092351N|1700702E|9.3975|170.1172222|||||||Unknown|01/01/2000|
1392170|Bikenlibw|Island|MH|68|||070843N|1711727E|7.1452778|171.2908333|||||||Unknown|01/01/2000|
1392171|Bikennel|Island|MH|68|Kwajalein|150|090627N|1671917E|9.1075|167.3213889|||||||Unknown|01/01/2000|
1392172|Bikien Pass|Channel|MH|68|||110950N|1664527E|11.1638889|166.7575|||||||Unknown|01/01/2000|
1392173|Bikini|Island|MH|68|Bikini|070|113719N|1653246E|11.6219444|165.5461111|||||||Unknown|01/01/2000|
1392174|Bikini Atoll|Island|MH|68|Bikini|070|114156N|1652421E|11.6988889|165.4058333|||||||Unknown|01/01/2000|
1392175|Bikirapurabu Island|Island|MH|68|||081033N|1711047E|8.1758333|171.1797222|||||||Unknown|01/01/2000|
1392176|Bikirin|Island|MH|68|||070803N|1711818E|7.1341667|171.305|||||||Unknown|01/01/2000|
1392177|Bikkenimenshaiarekku|Island|MH|68|||095709N|1690842E|9.9525|169.145|||||||Unknown|01/01/2000|
1392178|Bilden|Island|MH|68|||110954N|1664513E|11.165|166.7536111|||||||Unknown|01/01/2000|
1392179|Billee|Island|MH|68|||120951N|1621530E|12.1641667|162.2583333|||||0|0|Unknown|01/01/2000|
1392180|Bio Island|Island|MH|68|Ailuk|030|101734N|1695831E|10.2927778|169.9752778|||||||Unknown|01/01/2000|
1392181|Bird Island|Island|MH|68|Wotje|430|093132N|1700125E|9.5255556|170.0236111|||||||Unknown|01/01/2000|
1392182|Bock Channel|Channel|MH|68|||090154N|1653610E|9.0316667|165.6027778|||||||Unknown|01/01/2000|
1392183|Bock Channel|Channel|MH|68|||080249N|1680707E|8.0469444|168.1186111|||||||Unknown|01/01/2000|
1392184|Bock Island|Island|MH|68|||073356N|1685438E|7.5655556|168.9105556|||||||Unknown|01/01/2000|
1392185|Bock Island|Island|MH|68|||080300N|1680651E|8.05|168.1141667|||||||Unknown|01/01/2000|
1392186|Bock Island|Island|MH|68|||112247N|1672154E|11.3797222|167.365|||||||Unknown|01/01/2000|
1392187|Bock Island|Island|MH|68|||090212N|1653553E|9.0366667|165.5980556|||||||Unknown|01/01/2000|
1392188|Bock Pass|Channel|MH|68|||112043N|1672302E|11.3452778|167.3838889|||||||Unknown|01/01/2000|
1392189|Bogairugumerutsu Island|Island|MH|68|||111952N|1665515E|11.3311111|166.9208333|||||||Unknown|01/01/2000|
1392190|Bogallua|Island|MH|68|||113844N|1620908E|11.6455556|162.1522222|||||0|0|Unknown|01/01/2000|
1392191|Bogan|Island|MH|68|||112647N|1621145E|11.4463889|162.1958333|||||0|0|Unknown|01/01/2000|
1392192|Bogeirik|Island|MH|68|||121332N|1621239E|12.2255556|162.2108333|||||0|0|Unknown|01/01/2000|
1392193|Bogen|Island|MH|68|||084945N|1705215E|8.8291667|170.8708333|||||||Unknown|01/01/2000|
1392194|Bogenaga Island|Island|MH|68|||061700N|1692503E|6.2833333|169.4175|||||||Unknown|01/01/2000|
1392195|Bogenagak Island|Island|MH|68|||084231N|1705725E|8.7086111|170.9569444|||||||Unknown|01/01/2000|
1392196|Boggelininlaap Island|Island|MH|68|||095125N|1605214E|9.8569444|160.8705556|||||0|0|Unknown|01/01/2000|
1392197|Boggenadick Island|Island|MH|68|||061735N|1692834E|6.2930556|169.4761111|||||||Unknown|01/01/2000|
1392198|Boggenatjen|Island|MH|68|Kwajalein|150|090743N|1671217E|9.1286111|167.2047222|||||||Unknown|01/01/2000|
1392199|Boggerik|Island|MH|68|||091717N|1672016E|9.2880556|167.3377778|||||||Unknown|01/01/2000|
1392200|Boggerik Passage|Channel|MH|68|||091715N|1671952E|9.2875|167.3311111|||||||Unknown|01/01/2000|
1392201|Boggerlapp|Island|MH|68|Kwajalein|150|092007N|1672303E|9.3352778|167.3841667|||||||Unknown|01/01/2000|
1392202|Bogokkai Island|Island|MH|68|||112052N|1665651E|11.3477778|166.9475|||||||Unknown|01/01/2000|
1392203|Bogombogo|Island|MH|68|||113907N|1620944E|11.6519444|162.1622222|||||0|0|Unknown|01/01/2000|
1392204|Bogontorinaai Island|Island|MH|68|||111528N|1665337E|11.2577778|166.8936111|||||||Unknown|01/01/2000|
1392205|Bogoraborapu|Island|MH|68|||060643N|1693510E|6.1119444|169.5861111|||||||Unknown|01/01/2000|
1392206|Boguraburabu Island|Island|MH|68|Likiep|180|095612N|1690943E|9.9366667|169.1619444|||||||Unknown|01/01/2000|
1392207|Boguriyushi Island|Island|MH|68|||112044N|1665635E|11.3455556|166.9430556|||||||Unknown|01/01/2000|
1392208|Bokanchinre Island|Island|MH|68|||110645N|1663020E|11.1125|166.5055556|||||||Unknown|01/01/2000|
1392209|Bokanikaiyaru Island|Island|MH|68|||084305N|1705600E|8.7180556|170.9333333|||||||Unknown|01/01/2000|
1392210|Bokankin Island|Island|MH|68|||083805N|1711132E|8.6347222|171.1922222|||||||Unknown|01/01/2000|
1392211|Bokanutokku Island|Island|MH|68|||084332N|1711254E|8.7255556|171.215|||||||Unknown|01/01/2000|
1392212|Bokarijiman|Island|MH|68|||055542N|1692813E|5.9283333|169.4702778|||||||Unknown|01/01/2000|
1392213|Bokariki|Island|MH|68|||061116N|1714326E|6.1877778|171.7238889|||||||Unknown|01/01/2000|
1392214|Bokariru Island|Island|MH|68|||083030N|1711138E|8.5083333|171.1938889|||||||Unknown|01/01/2000|
1392215|Bokelan|Island|MH|68|Likiep|180|095526N|1690113E|9.9238889|169.0202778|||||||Unknown|01/01/2000|
1392216|Boken|Island|MH|68|||121351N|1621307E|12.2308333|162.2186111|||||0|0|Unknown|01/01/2000|
1392217|Boken|Island|MH|68|||071118N|1710630E|7.1883333|171.1083333|||||||Unknown|01/01/2000|
1392218|Bokeredj Island|Island|MH|68|||111811N|1672908E|11.3030556|167.4855556|||||||Unknown|01/01/2000|
1392219|Bokkan Island|Island|MH|68|||111112N|1665359E|11.1866667|166.8997222|||||||Unknown|01/01/2000|
1392220|Bokku Island|Island|MH|68|||093054N|1700012E|9.515|170.0033333|||||||Unknown|01/01/2000|
1392221|Bokku Island|Island|MH|68|||085025N|1705208E|8.8402778|170.8688889|||||||Unknown|01/01/2000|
1392222|Bokkuchechi|Island|MH|68|||070618N|1713845E|7.105|171.6458333|||||||Unknown|01/01/2000|
1392223|Bokkukaaro|Bar|MH|68|Kwajalein|150|091629N|1672039E|9.2747222|167.3441667|||||||Unknown|01/01/2000|
1392224|Bokkumaruchi|Island|MH|68|||091651N|1671916E|9.2808333|167.3211111|||||||Unknown|01/01/2000|
1392225|Bokoaetokutoku Pass|Channel|MH|68|||113335N|1651348E|11.5597222|165.23|||||||Unknown|01/01/2000|
1392226|Bokoaetokutoku|Island|MH|68|||113346N|1651327E|11.5627778|165.2241667|||||||Unknown|01/01/2000|
1392227|Bokobyaadaa|Island|MH|68|||114058N|1651532E|11.6827778|165.2588889|||||||Unknown|01/01/2000|
1392228|Bokoechabun Island|Island|MH|68|||092441N|1701340E|9.4113889|170.2277778|||||||Unknown|01/01/2000|
1392229|Bokoen|Island|MH|68|||072743N|1684156E|7.4619444|168.6988889|||||||Unknown|01/01/2000|
1392230|Bokoen Island|Island|MH|68|||112141N|1670051E|11.3613889|167.0141667|||||||Unknown|01/01/2000|
1392231|Bokoen Island|Island|MH|68|||083014N|1710925E|8.5038889|171.1569444|||||||Unknown|01/01/2000|
1392232|Bokoen Island|Island|MH|68|||070518N|1714938E|7.0883333|171.8272222|||||||Unknown|01/01/2000|
1392233|Bokoen Island|Island|MH|68|||110713N|1663141E|11.1202778|166.5280556|||||||Unknown|01/01/2000|
1392234|Bokoeributou|Island|MH|68|||061408N|1715236E|6.2355556|171.8766667|||||||Unknown|01/01/2000|
1392235|Bokoeruriito Island|Island|MH|68|||084003N|1705906E|8.6675|170.985|||||||Unknown|01/01/2000|
1392236|Bokonarappu|Island|MH|68|||120819N|1621633E|12.1386111|162.2758333|||||0|0|Unknown|01/01/2000|
1392237|Bokonarijowa|Island|MH|68|||061409N|1714913E|6.2358333|171.8202778|||||6|20|Unknown|01/01/2000|
1392238|Bokonbitto|Island|MH|68|||073020N|1685642E|7.5055556|168.945|||||8|26|Unknown|01/01/2000|
1392239|Bokonboten|Island|MH|68|||070713N|1711937E|7.1202778|171.3269444|||||7|23|Unknown|01/01/2000|
1392240|Bokoneejiromu Island|Island|MH|68|||083344N|1711054E|8.5622222|171.1816667|||||9|30|Unknown|01/01/2000|
1392241|Bokonejien|Island|MH|68|||114120N|1651554E|11.6888889|165.265|||||12|39|Unknown|01/01/2000|
1392242|Bokonfuaaku|Island|MH|68|||113551N|1653256E|11.5975|165.5488889|||||12|39|Unknown|01/01/2000|
1392243|Bokonikaiaru Island|Island|MH|68|||110955N|1661745E|11.1652778|166.2958333|||||11|36|Unknown|01/01/2000|
1392244|Bokonriidokku|Island|MH|68|||072558N|1685415E|7.4327778|168.9041667|||||7|23|Unknown|01/01/2000|
1392245|Bokoramu|Island|MH|68|||073536N|1685640E|7.5933333|168.9444444|||||8|26|Unknown|01/01/2000|
1392246|Bokorappu Island|Island|MH|68|||084022N|1711311E|8.6727778|171.2197222|||||9|30|Unknown|01/01/2000|
1392247|Bokorera Island|Island|MH|68|||092816N|1701411E|9.4711111|170.2363889|||||9|30|Unknown|01/01/2000|
1392248|Bokorobioa Island|Island|MH|68|||085404N|1705501E|8.9011111|170.9169444|||||9|30|Unknown|01/01/2000|
1392250|Bokororyuru|Island|MH|68|||113412N|1651305E|11.57|165.2180556|||||12|39|Unknown|01/01/2000|
1392251|Bokororyuru Pass|Channel|MH|68|||113407N|1651319E|11.5686111|165.2219444|||||12|39|Unknown|01/01/2000|
1392252|Bokoru|Bar|MH|68|||071823N|1684458E|7.3063889|168.7494444|||||7|23|Unknown|01/01/2000|
1392253|Bokoryuren Island|Island|MH|68|||110852N|1663125E|11.1477778|166.5236111|||||11|36|Unknown|01/01/2000|
1392254|Bokoyan Island|Island|MH|68|||083104N|1711116E|8.5177778|171.1877778|||||9|30|Unknown|01/01/2000|
1392255|Bokoyoren|Bar|MH|68|||071747N|1684515E|7.2963889|168.7541667|||||7|23|Unknown|01/01/2000|
1392256|Bokujarito|Island|MH|68|||111038N|1665400E|11.1772222|166.9|||||11|36|Unknown|01/01/2000|
1392257|Bokuramanunu Island|Island|MH|68|||093153N|1694959E|9.5313889|169.8330556|||||10|33|Unknown|01/01/2000|
1392258|Bokureuetchi Island|Island|MH|68|||092315N|1700257E|9.3875|170.0491667|||||9|30|Unknown|01/01/2000|
1392259|Bokurigirikku|Island|MH|68|||060433N|1714515E|6.0758333|171.7541667|||||6|20|Unknown|01/01/2000|
1392260|Breakfast Island|Island|MH|68|||055826N|1693532E|5.9738889|169.5922222|||||6|20|Unknown|01/01/2000|
1392261|Bu Island|Island|MH|68|||092535N|1701401E|9.4263889|170.2336111|||||9|30|Unknown|01/01/2000|
1392262|Bue|Island|MH|68|||061327N|1715742E|6.2241667|171.9616667|||||6|20|Unknown|01/01/2000|
1392263|Buganegan|Island|MH|68|||112601N|1621229E|11.4336111|162.2080556|||||0|0|Unknown|01/01/2000|
1392264|Bui Island|Island|MH|68|||085658N|1661442E|8.9494444|166.245|||||9|30|Unknown|01/01/2000|
1392265|Bukubaru|Island|MH|68|||060412N|1714618E|6.07|171.7716667|||||6|20|Unknown|01/01/2000|
1392266|Burle|Island|MH|68|Kwajalein|150|090339N|1672958E|9.0608333|167.4994444|||||0|0|Unknown|01/01/2000|
1392267|Burle|Island|MH|68|||094709N|1605620E|9.7858333|160.9388889|||||0|0|Unknown|01/01/2000|
1392268|Burokku Island|Island|MH|68|||111343N|1663744E|11.2286111|166.6288889|||||11|36|Unknown|01/01/2000|
1392269|Buron Ritakume|Bar|MH|68|Kwajalein|150|091204N|1672951E|9.2011111|167.4975|||||0|0|Unknown|01/01/2000|
1392270|Buron Roanbugi|Bar|MH|68|Kwajalein|150|091238N|1672737E|9.2105556|167.4602778|||||0|0|Unknown|01/01/2000|
1392271|Burrh Island|Island|MH|68|||061357N|1714847E|6.2325|171.8130556|||||6|20|Unknown|01/01/2000|
1392272|Busch|Island|MH|68|||111218N|1665405E|11.205|166.9013889|||||11|36|Unknown|01/01/2000|
1392273|Bwokwalijmwa|Island|MH|68|||071301N|1710331E|7.2169444|171.0586111|||||7|23|Unknown|01/01/2000|
1392274|Bwokworlab|Island|MH|68|||070821N|1711756E|7.1391667|171.2988889|||||7|23|Unknown|01/01/2000|
1392275|Bwokwtoonal|Island|MH|68|||071134N|1710558E|7.1927778|171.0994444|||||7|23|Unknown|01/01/2000|
1392276|Bwruon|Island|MH|68|||070835N|1711737E|7.1430556|171.2936111|||||7|23|Unknown|01/01/2000|
1392277|Calalin|Island|MH|68|||070928N|1711242E|7.1577778|171.2116667|||||7|23|Unknown|01/01/2000|
1392278|Calalin Channel|Channel|MH|68|||070931N|1711047E|7.1586111|171.1797222|||||7|23|Unknown|01/01/2000|
1392279|Central Shoal|Bar|MH|68|||070600N|1711558E|7.1|171.2661111|||||7|23|Unknown|01/01/2000|
1392280|Charaien Island|Island|MH|68|||111029N|1663007E|11.1747222|166.5019444|||||11|36|Unknown|01/01/2000|
1392281|Charukuru Island|Island|MH|68|||071008N|1713938E|7.1688889|171.6605556|||||7|23|Unknown|01/01/2000|
1392282|Chibujateitei|Island|MH|68|||084349N|1705428E|8.7302778|170.9077778|||||9|30|Unknown|01/01/2000|
1392283|Chidonii|Island|MH|68|||061321N|1714634E|6.2225|171.7761111|||||6|20|Unknown|01/01/2000|
1392284|Chiebeiku Island|Island|MH|68|||101547N|1695854E|10.2630556|169.9816667|||||10|33|Unknown|01/01/2000|
1392285|Chieerete|Island|MH|68|||113111N|1651658E|11.5197222|165.2827778|||||12|39|Unknown|01/01/2000|
1392286|Chieerete Pass|Channel|MH|68|||113122N|1651649E|11.5227778|165.2802778|||||12|39|Unknown|01/01/2000|
1392287|Chienmauni|Island|MH|68|||072040N|1683630E|7.3444444|168.6083333|||||7|23|Unknown|01/01/2000|
1392288|Chieriko Island|Island|MH|68|||085002N|1710609E|8.8338889|171.1025|||||9|30|Unknown|01/01/2000|
1392289|Chierumarokku Island|Island|MH|68|||084315N|1711317E|8.7208333|171.2213889|||||9|30|Unknown|01/01/2000|
1392290|Chinibaru|Island|MH|68|||061035N|1693250E|6.1763889|169.5472222|||||6|20|Unknown|01/01/2000|
