FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
205049|Advent Christian Camp|Locale|CT|09|Hartford|003|413823N|0725203W|41.6398207|-72.8676008|||||67|220|New Britain|09/12/1979|
205050|Agudath Sholom Cemetery|Cemetery|CT|09|Fairfield|001|410504N|0733358W|41.0845411|-73.5662356|||||36|118|Stamford|09/12/1979|
205051|Albertus Magnus College|School|CT|09|New Haven|009|411954N|0725520W|41.3317638|-72.9223245|||||39|128|New Haven|09/12/1979|03/18/2011
205052|Alcott Middle School|School|CT|09|New Haven|009|413728N|0725734W|41.6245421|-72.9595486|||||291|955|Southington|08/27/2002|
205053|Alden Brook|Stream|CT|09|Tolland|013|415926N|0721703W|41.9906516|-72.2842462|420153N|0721643W|42.0314844|-72.2786907|179|587|Stafford Springs|09/12/1979|
205054|Alder Swamp|Swamp|CT|09|Litchfield|005|413339N|0731227W|41.560939|-73.2074412|||||72|236|Woodbury|09/12/1979|06/17/2011
205055|Alderbrook Cemetery|Cemetery|CT|09|New Haven|009|411709N|0723959W|41.2859311|-72.6664834|||||8|26|Guilford|09/12/1979|
205056|Aldrich Pond|Lake|CT|09|Windham|015|415429N|0715132W|41.908057|-71.8588428|||||145|476|Thompson|09/12/1979|06/17/2011
205057|Alewife Cove|Bay|CT|09|New London|011|411856N|0720608W|41.3156539|-72.1022984|||||0|0|New London|09/12/1979|
205058|Alexander Lake|Lake|CT|09|Windham|015|415133N|0715404W|41.8590375|-71.9011951|||||77|253|Danielson|09/12/1979|06/17/2011
205059|Alexander Pond|Lake|CT|09|Middlesex|007|412944N|0721943W|41.4955038|-72.328721|||||87|285|Hamburg|09/12/1979|06/17/2011
205060|Mount Algo|Summit|CT|09|Litchfield|005|414326N|0732937W|41.7239829|-73.4937355|||||347|1138|Kent|09/12/1979|
205061|Algonquin School|School|CT|09|New Haven|009|412954N|0725830W|41.4984303|-72.9751051|||||257|843|Mount Carmel|09/12/1979|
205062|Algonquin State Forest|Forest|CT|09|Litchfield|005|415926N|0730320W|41.9906502|-73.055663|||||210|689|Winsted|09/12/1979|
205063|All Saints Cemetery|Cemetery|CT|09|New Haven|009|412209N|0724956W|41.3692639|-72.8323219|||||34|112|Branford|09/12/1979|
205064|All Saints Cemetery|Cemetery|CT|09|New Haven|009|413123N|0730137W|41.5231525|-73.0270513|||||123|404|Waterbury|09/12/1979|
205065|Allen Brook|Stream|CT|09|New Haven|009|412534N|0725051W|41.4262083|-72.8476004|412552N|0724814W|41.4311111|-72.8038889|13|43|Wallingford|09/12/1979|
205066|Allen Cemetery|Cemetery|CT|09|New London|011|412608N|0720213W|41.4356539|-72.0370203|||||44|144|Uncasville|09/12/1979|
205067|Allen Cemetery|Cemetery|CT|09|Litchfield|005|415125N|0731940W|41.857039|-73.3278959|||||284|932|Cornwall|09/12/1979|
205068|Allen Dam|Dam|CT|09|Litchfield|005|414930N|0730936W|41.8250845|-73.1599025|||||235|771|West Torrington|09/12/1979|06/06/2011
205069|Allen Hill|Summit|CT|09|Windham|015|414614N|0715514W|41.7706543|-71.9206284|||||104|341|Danielson|09/12/1979|
205070|Allen Hill|Summit|CT|09|Windham|015|415201N|0720051W|41.8670422|-72.0142413|||||207|679|Hampton|09/12/1979|
205071|Allens Cove|Bay|CT|09|Fairfield|001|413408N|0732923W|41.5689829|-73.489846|||||131|430|New Milford|09/12/1979|
205072|Allentown Cemetery|Cemetery|CT|09|Litchfield|005|413752N|0730009W|41.6312086|-73.0026057|||||246|807|Thomaston|09/12/1979|
205073|Allingtown|Populated Place|CT|09|New Haven|009|411751N|0725736W|41.2975971|-72.9601032|||||18|59|New Haven|09/12/1979|
205074|Allyn Brook|Stream|CT|09|Middlesex|007|412901N|0724121W|41.4837091|-72.6892617|412846N|0724002W|41.4794444|-72.6672222|43|141|Durham|09/12/1979|
205075|Allyn Millpond|Lake|CT|09|Middlesex|007|412837N|0724042W|41.4770424|-72.678428|||||63|207|Durham|09/12/1979|
205076|Almyville|Populated Place|CT|09|Windham|015|414305N|0715158W|41.7181545|-71.8661829|||||87|285|Oneco|09/12/1979|
205077|Alvia Chase Reservoir|Reservoir|CT|09|Windham|015|415102N|0714811W|41.8506392|-71.8031148|||||172|564|East Killingly|09/12/1979|06/17/2011
205078|Alvord Beach|Beach|CT|09|Fairfield|001|410648N|0731932W|41.1134301|-73.3256719|||||0|0|Sherwood Point|09/12/1979|
205079|Alworth Hill|Summit|CT|09|Windham|015|414728N|0720054W|41.7912094|-72.0150748|||||225|738|Hampton|09/12/1979|
205081|American Legion State Forest|Forest|CT|09|Litchfield|005|415610N|0730037W|41.9362066|-73.0103835|||||182|597|Winsted|09/12/1979|
205082|American School for the Deaf|School|CT|09|Hartford|003|414615N|0724450W|41.7709335|-72.7473178|||||50|164|Hartford North|09/12/1979|
205083|Ames Brook|Stream|CT|09|Windham|015|414533N|0720902W|41.7592654|-72.1506326|414515N|0720709W|41.7542654|-72.1192432|78|256|Spring Hill|09/12/1979|
205084|Amesville|Populated Place|CT|09|Litchfield|005|415746N|0732233W|41.962871|-73.3759526|||||204|669|Sharon|09/12/1979|
205085|Amity High School|School|CT|09|New Haven|009|412127N|0730027W|41.357597|-73.0076052|||||115|377|Ansonia|09/12/1979|
205086|Amity Junior High School|School|CT|09|New Haven|009|412502N|0730021W|41.4173192|-73.0059388|||||198|650|Naugatuck|09/12/1979|
205087|Amity Regional Junior High School|School|CT|09|New Haven|009|411807N|0730017W|41.3020415|-73.0048268|||||81|266|Ansonia|09/12/1979|
205088|Amon Hill|Summit|CT|09|New London|011|411911N|0721536W|41.3198198|-72.26008|||||43|141|Old Lyme|09/12/1979|
205089|Amos Lake|Lake|CT|09|New London|011|413102N|0715833W|41.5172239|-71.9757455|||||40|131|Jewett City|09/12/1979|06/17/2011
205090|Amston|Populated Place|CT|09|Tolland|013|413731N|0722035W|41.6253766|-72.3431379|||||133|436|Columbia|09/12/1979|
205091|Amston Lake|Reservoir|CT|09|Tolland|013|413731N|0721939W|41.6252028|-72.3275834|||||160|525|Columbia|09/12/1979|06/17/2011
205092|Anderson Pond|Reservoir|CT|09|New London|011|413031N|0715344W|41.5084789|-71.8956321|||||90|295|Jewett City|09/12/1979|06/17/2011
205093|Anderson School|School|CT|09|New Haven|009|413241N|0730035W|41.5448192|-73.0098284|||||126|413|Waterbury|09/12/1979|
205094|Andover|Populated Place|CT|09|Tolland|013|414414N|0722213W|41.7373212|-72.37036|||||105|344|Columbia|09/12/1979|
205095|Andover Lake|Reservoir|CT|09|Tolland|013|414305N|0722126W|41.7179225|-72.3572126|||||126|413|Columbia|09/12/1979|06/17/2011
205096|Andover Road Cemetery|Cemetery|CT|09|Tolland|013|414003N|0722139W|41.6675989|-72.3609159|||||195|640|Columbia|09/12/1979|
205097|Andover Elementary School|School|CT|09|Tolland|013|414343N|0722158W|41.7287101|-72.3661933|||||152|499|Columbia|08/27/2002|
205098|Andrews Cemetery|Cemetery|CT|09|Hartford|003|414113N|0724602W|41.6870441|-72.7673191|||||48|157|New Britain|09/12/1979|
205099|Andrews Hill|Summit|CT|09|New Haven|009|412902N|0730526W|41.4839854|-73.0906647|||||275|902|Naugatuck|09/12/1979|
205100|Andrews Island|Island|CT|09|New Haven|009|411548N|0724557W|41.2634302|-72.7659308|||||0|0|Branford|09/12/1979|
205101|Andrews Island|Island|CT|09|New London|011|412000N|0715721W|41.3334324|-71.9559059|||||10|33|Mystic|09/12/1979|
205102|Angel Brook|Stream|CT|09|Windham|015|415429N|0720039W|41.9081531|-72.0109078|415453N|0715943W|41.9148197|-71.995352|161|528|Eastford|09/12/1979|
205103|Angell Brook|Stream|CT|09|Windham|015|414312N|0715450W|41.7200988|-71.9139616|414447N|0715338W|41.7463889|-71.8938889|51|167|Plainfield|09/12/1979|
205104|Anguilla Brook|Stream|CT|09|New London|011|412138N|0715213W|41.360655|-71.8703478|412543N|0715241W|41.4287101|-71.8781268|3|10|Watch Hill|09/12/1979|
205105|Angus Park Pond|Lake|CT|09|Hartford|003|414136N|0723153W|41.6934654|-72.5315044|||||93|305|Glastonbury|09/12/1979|06/17/2011
205106|Annhurst College|School|CT|09|Windham|015|415539N|0715720W|41.9275976|-71.9556289|||||130|427|Putnam|09/12/1979|
205107|Ansonia|Populated Place|CT|09|New Haven|009|412046N|0730444W|41.3462078|-73.0789969|||||26|85|Ansonia|09/12/1979|02/27/2008
205108|Ansonia Reservoir|Reservoir|CT|09|New Haven|009|411914N|0730422W|41.3206524|-73.0728854|||||97|318|Ansonia|09/12/1979|
205109|Aplin Hill|Summit|CT|09|Windham|015|415728N|0720211W|41.9578749|-72.0364637|||||276|906|Eastford|09/12/1979|
205110|Appalachian National Scenic Trail|Trail|PA|42|Perry|099|401920N|0770439W|40.3221113|-77.0775473|||||200|656|Wertzville|09/12/1979|01/03/2010
205111|Apple Hill|Summit|CT|09|Litchfield|005|414131N|0731302W|41.6920409|-73.2173365|||||334|1096|Litchfield|09/12/1979|
205112|Apple Tree Meadow Brook|Stream|CT|09|Windham|015|414308N|0715356W|41.7189877|-71.8989613|414506N|0715226W|41.7517656|-71.8739607|57|187|Plainfield|09/12/1979|
205113|Aqua Vista|Populated Place|CT|09|Fairfield|001|412646N|0732638W|41.4462057|-73.4440108|||||177|581|Danbury|09/12/1979|
205114|Mount Ararat|Summit|CT|09|New London|011|411926N|0721247W|41.3239866|-72.2131342|||||30|98|Niantic|09/12/1979|
205115|Archer Memorial Church|Church|CT|09|Hartford|003|415337N|0723824W|41.8937089|-72.6400908|||||34|112|Windsor Locks|09/12/1979|
205116|Mount Archer|Summit|CT|09|New London|011|412412N|0722130W|41.4034318|-72.3584172|||||136|446|Hamburg|09/12/1979|
205117|Armitage Pond|Reservoir|CT|09|Windham|015|415646N|0721209W|41.9460945|-72.2023965|||||275|902|Westford|09/12/1979|06/17/2011
205118|Armstrong Brook|Stream|CT|09|New London|011|411703N|0721558W|41.2842642|-72.2661911|411913N|0721632W|41.3202778|-72.2755556|3|10|Old Lyme|09/12/1979|
205119|Arnold Pond|Lake|CT|09|Hartford|003|420046N|0724535W|42.0126587|-72.7598133|||||78|256|Southwick|09/12/1979|06/17/2011
205120|Arnold Ponds|Lake|CT|09|Tolland|013|415634N|0721558W|41.9428744|-72.2661902|||||226|741|Stafford Springs|09/12/1979|
205121|Arnolds|Populated Place|CT|09|Middlesex|007|412757N|0723052W|41.4659324|-72.5145334|||||36|118|Haddam|09/12/1979|
205122|Arrigoni Bridge|Bridge|CT|09|Middlesex|007|413409N|0723855W|41.5692655|-72.6487042|||||0|0|Middletown|09/12/1979|
205123|Arrigoni Pond|Lake|CT|09|Middlesex|007|412650N|0723818W|41.4472511|-72.6383578|||||105|344|Durham|09/12/1979|06/17/2011
205124|Arrow Point|Cape|CT|09|Litchfield|005|414152N|0732224W|41.697873|-73.3734533|||||211|692|New Preston|09/12/1979|
205125|Arrowhead Point|Cape|CT|09|Fairfield|001|412758N|0732612W|41.4662057|-73.4367883|||||134|440|Danbury|09/12/1979|
205126|Arsenal School|School|CT|09|Hartford|003|414646N|0724030W|41.7795441|-72.6750927|||||22|72|Hartford North|09/12/1979|
205127|Artillery Hill|Summit|CT|09|New London|011|412213N|0721538W|41.3703756|-72.2606357|||||76|249|Old Lyme|09/12/1979|
205128|Ash Brook|Stream|CT|09|Tolland|013|414612N|0722423W|41.7700989|-72.406472|414848N|0722424W|41.8133333|-72.4066667|109|358|Rockville|09/12/1979|
205129|Ash Creek|Stream|CT|09|Fairfield|001|410833N|0731356W|41.1425968|-73.2323357|410931N|0731356W|41.1586111|-73.2322222|0|0|Bridgeport|09/12/1979|
205130|Ash Swamp|Swamp|CT|09|Litchfield|005|413243N|0731132W|41.545227|-73.1920994|||||99|325|Woodbury|09/12/1979|06/17/2011
205131|Ash Swamp|Swamp|CT|09|Litchfield|005|414130N|0732241W|41.6915455|-73.3779296|||||212|696|Kent|09/12/1979|06/17/2011
205132|Ashaway River|Stream|CT|09|New London|011|412501N|0714752W|41.417044|-71.7978463|412640N|0714749W|41.4444444|-71.7969444|7|23|Ashaway|09/12/1979|
205133|Ashford Lake|Reservoir|CT|09|Windham|015|415401N|0720742W|41.9002959|-72.128221|||||201|659|Westford|09/12/1979|06/17/2011
205134|Ashford Elementary School|School|CT|09|Windham|015|415332N|0721009W|41.8923195|-72.1692439|||||164|538|Westford|08/27/2002|
205135|Ashland Pond|Reservoir|CT|09|New London|011|413633N|0715758W|41.6092264|-71.9659877|||||38|125|Jewett City|09/12/1979|06/17/2011
205136|Ashwillet Brook|Stream|CT|09|New London|011|413132N|0715258W|41.5256543|-71.8828501|412945N|0715307W|41.495932|-71.8853502|64|210|Jewett City|09/12/1979|
205137|Asmun Brook|Stream|CT|09|New Haven|009|412834N|0724304W|41.4762089|-72.7178738|412917N|0724410W|41.4880556|-72.7361111|74|243|Durham|09/12/1979|
205138|Aspetuck Cemetery|Cemetery|CT|09|Fairfield|001|411357N|0731911W|41.2325961|-73.3198399|||||72|236|Westport|09/12/1979|
205139|Aspetuck Hill|Summit|CT|09|Litchfield|005|413525N|0732436W|41.5903725|-73.410121|||||152|499|New Milford|09/12/1979|
205140|Aspetuck Reservoir|Reservoir|CT|09|Fairfield|001|411433N|0731908W|41.2426377|-73.3189613|||||69|226|Westport|09/12/1979|06/17/2011
205141|Aspetuck River|Stream|CT|09|Fairfield|001|411024N|0732145W|41.1734296|-73.3626183|412129N|0732103W|41.3581511|-73.3509521|14|46|Westport|09/12/1979|
205142|Aspinook Pond|Reservoir|CT|09|New London|011|413745N|0715840W|41.6292146|-71.9778782|||||27|89|Plainfield|09/12/1979|07/13/2011
205143|Assekonk Brook|Stream|CT|09|New London|011|412626N|0715253W|41.4406546|-71.8814604|412658N|0715538W|41.4494444|-71.9272222|43|141|Old Mystic|09/12/1979|
205144|Assekonk Swamp|Swamp|CT|09|New London|011|412551N|0715338W|41.4309325|-71.8938118|||||46|151|Old Mystic|09/12/1979|06/17/2011
205145|Assumption School|School|CT|09|New Haven|009|412053N|0730444W|41.3481523|-73.0789969|||||35|115|Ansonia|09/12/1979|
205146|Assumption School|School|CT|09|Hartford|003|414617N|0723253W|41.7714881|-72.5481433|||||42|138|Manchester|09/12/1979|
205147|Attawan Beach|Populated Place|CT|09|New London|011|411811N|0721224W|41.3031533|-72.2067451|||||14|46|Niantic|09/12/1979|
205148|Attawaugan|Populated Place|CT|09|Windham|015|415202N|0715252W|41.8673204|-71.8811831|||||99|325|Danielson|09/12/1979|
205149|Attawaugan Brook|Stream|CT|09|Windham|015|415143N|0715317W|41.8620426|-71.8881276|415252N|0715253W|41.8812092|-71.8814608|90|295|Danielson|09/12/1979|
205150|Attschul Pond|Lake|CT|09|Fairfield|001|410634N|0733504W|41.1095554|-73.5844108|||||67|220|Stamford|09/12/1979|06/17/2011
205151|Atwood Pond|Lake|CT|09|New Haven|009|413336N|0730745W|41.5601376|-73.1291764|||||197|646|Woodbury|09/12/1979|06/17/2011
205152|Atwood Pond|Lake|CT|09|Litchfield|005|413436N|0730643W|41.5767797|-73.1120034|||||186|610|Waterbury|09/12/1979|06/17/2011
205153|Atwood Swamp|Lake|CT|09|Litchfield|005|415044N|0725911W|41.8455739|-72.986527|||||212|696|Collinsville|09/12/1979|06/17/2011
205154|Atwoodville|Populated Place|CT|09|Tolland|013|414705N|0721028W|41.7848206|-72.1745219|||||84|276|Spring Hill|09/12/1979|
205155|Atwoodville Cemetery|Cemetery|CT|09|Tolland|013|414716N|0721041W|41.7878762|-72.178133|||||86|282|Spring Hill|09/12/1979|
205156|Auger Pond|Lake|CT|09|Windham|015|415917N|0715551W|41.9881828|-71.9309097|||||114|374|Putnam|09/12/1979|06/17/2011
205157|Augerville|Populated Place|CT|09|New Haven|009|412219N|0725421W|41.3720415|-72.9059353|||||16|52|New Haven|09/12/1979|
205158|Augurs Ice Pond|Lake|CT|09|New Haven|009|412127N|0724819W|41.3575972|-72.8053765|||||35|115|Branford|09/12/1979|
205159|Austin Brook|Stream|CT|09|New London|011|413236N|0721125W|41.5434316|-72.1903569|413329N|0721242W|41.5580556|-72.2116667|69|226|Fitchville|09/12/1979|
205160|Austin Brook|Stream|CT|09|Hartford|003|415812N|0724300W|41.9700965|-72.7167596|415912N|0724353W|41.9866667|-72.7313889|54|177|Windsor Locks|09/12/1979|
205161|Avalon Farm Pond|Reservoir|CT|09|New Haven|009|413052N|0730841W|41.5145051|-73.1446126|||||190|623|Woodbury|09/12/1979|06/17/2011
205162|Avery Brook|Stream|CT|09|Tolland|013|420006N|0722705W|42.001763|-72.4514731|420023N|0722559W|42.0063889|-72.4330556|60|197|Hampden|09/12/1979|
205163|Avery Cemetery|Cemetery|CT|09|New London|011|412705N|0720258W|41.4514871|-72.0495207|||||30|98|Uncasville|09/12/1979|
205164|Avery Cemetery|Cemetery|CT|09|New London|011|412944N|0715852W|41.4956538|-71.9811864|||||48|157|Old Mystic|09/12/1979|
205165|Avery Hill|Summit|CT|09|New London|011|412744N|0720244W|41.4623204|-72.0456319|||||96|315|Uncasville|09/12/1979|
205166|Avery Hill|Summit|CT|09|New London|011|413822N|0720824W|41.6395429|-72.1400776|||||148|486|Willimantic|09/12/1979|
205167|Avery Hospital|Hospital|CT|09|Middlesex|007|414345N|0724220W|41.7292668|-72.7056497|||||62|203|Hartford South|09/12/1979|
205168|Avery Pond|Lake|CT|09|New London|011|412935N|0715846W|41.4929694|-71.9794099|||||35|115|Old Mystic|09/12/1979|06/17/2011
205169|Philip R Smith Elementary School|School|CT|09|Hartford|003|415027N|0723048W|41.8409316|-72.5134196|||||95|312|Manchester|08/27/2002|
205170|Averys Brook|Stream|CT|09|Hartford|003|414855N|0723044W|41.8153764|-72.5123085|415034N|0723139W|41.8427778|-72.5275|54|177|Manchester|09/12/1979|
205171|Avon|Populated Place|CT|09|Hartford|003|414835N|0724950W|41.8098209|-72.8306541|||||65|213|Avon|09/12/1979|
205172|Avon Old Farms Elementary School|School|CT|09|Hartford|003|414632N|0725016W|41.7756548|-72.8378768|||||85|279|Avon|08/27/2002|
205173|Axelson Brook|Stream|CT|09|Middlesex|007|413020N|0723206W|41.5056546|-72.5350895|413207N|0723217W|41.5352778|-72.5380556|2|7|Middle Haddam|09/12/1979|
205174|Axle Shop Pond|Lake|CT|09|New Haven|009|412521N|0725417W|41.4225868|-72.9046113|||||36|118|Mount Carmel|09/12/1979|06/17/2011
205175|Ayer Hill|Summit|CT|09|New London|011|412858N|0715728W|41.4828761|-71.9578521|||||144|472|Old Mystic|09/12/1979|
205176|Ayer Pond|Reservoir|CT|09|New London|011|413232N|0720031W|41.5421757|-72.0085674|||||30|98|Norwich|09/12/1979|06/17/2011
205177|Ayers Brook|Stream|CT|09|New London|011|413336N|0715824W|41.5600983|-71.9734081|413404N|0715757W|41.5677778|-71.9658333|29|95|Jewett City|09/12/1979|
205178|Ayers Gap|Gap|CT|09|New London|011|413759N|0720817W|41.6331541|-72.1381331|||||51|167|Willimantic|09/12/1979|
205179|Ayers Mountain|Summit|CT|09|New London|011|413721N|0720847W|41.6225985|-72.1464666|||||146|479|Fitchville|09/12/1979|
205180|B'nail Jacob Memorial Park|Cemetery|CT|09|New Haven|009|412016N|0725723W|41.3378749|-72.9564922|||||13|43|New Haven|09/12/1979|
205181|B'nail Jacob School|School|CT|09|New Haven|009|412015N|0730010W|41.3375971|-73.0028825|||||84|276|Ansonia|09/12/1979|
205182|B'nail Scholom Cemetery|Cemetery|CT|09|New Haven|009|412011N|0725558W|41.336486|-72.9328803|||||24|79|New Haven|09/12/1979|
205183|Babbs Beach|Beach|CT|09|Hartford|003|420155N|0724516W|42.0320395|-72.7545385|||||69|226|Southwick|09/12/1979|
205184|Babcock Hill|Summit|CT|09|New London|011|413856N|0721106W|41.6489875|-72.1850783|||||147|482|Willimantic|09/12/1979|
205185|Babcock Pond|Lake|CT|09|New London|011|413229N|0722349W|41.5413501|-72.397041|||||116|381|Moodus|09/12/1979|06/17/2011
205186|Babcock Swamp|Swamp|CT|09|New London|011|413148N|0722333W|41.5300832|-72.3925662|||||115|377|Moodus|09/12/1979|06/17/2011
205187|Babes Hill|Summit|CT|09|Litchfield|005|420245N|0732235W|42.0459253|-73.3765064|||||296|971|Bash Bish Falls|09/12/1979|
205188|Backus Corner|Populated Place|CT|09|New London|011|413052N|0720616W|41.5145426|-72.1045222|||||28|92|Norwich|08/27/2002|
205189|Back River|Channel|CT|09|New London|011|411733N|0721951W|41.2925981|-72.330916|||||2|7|Old Lyme|09/12/1979|
205190|Back River|Stream|CT|09|Middlesex|007|411637N|0722346W|41.2770431|-72.3961964|411619N|0722257W|41.2719444|-72.3825|0|0|Essex|09/12/1979|
205191|The William W Backus Hospital|Hospital|CT|09|New London|011|413231N|0720519W|41.5420426|-72.0886884|||||33|108|Norwich|09/12/1979|02/01/2011
205192|Backwater Brook|Stream|CT|09|Windham|015|415903N|0715357W|41.9842642|-71.8992388|420114N|0715335W|42.0206526|-71.8931277|102|335|Putnam|09/12/1979|
205193|Bahlers Brook|Stream|CT|09|Tolland|013|415458N|0722808W|41.9162084|-72.4689736|415633N|0722813W|41.9425|-72.4702778|62|203|Ellington|09/12/1979|
205194|Bailey Brook|Stream|CT|09|New London|011|413802N|0720805W|41.6339874|-72.1347998|413912N|0720750W|41.6533333|-72.1305556|39|128|Willimantic|09/12/1979|
205195|Bailey Creek|Stream|CT|09|New Haven|009|411625N|0723842W|41.2737092|-72.6450939|411743N|0723806W|41.2952778|-72.635|1|3|Guilford|09/12/1979|
205196|Bailey Hill|Summit|CT|09|New London|011|412251N|0720453W|41.3809316|-72.0814651|||||67|220|Uncasville|09/12/1979|
205197|Harry M Bailey Middle School|School|CT|09|New Haven|009|411514N|0725842W|41.2539861|-72.9784367|||||38|125|New Haven|08/27/2002|
205198|Bailey Point|Cape|CT|09|New London|011|412244N|0720516W|41.3789872|-72.0878541|||||7|23|Uncasville|09/12/1979|
205199|Bailey Pond|Lake|CT|09|New London|011|413812N|0714726W|41.6365986|-71.7906844|||||100|328|Oneco|09/12/1979|06/17/2011
205200|Baileyville|Populated Place|CT|09|Middlesex|007|413047N|0724328W|41.5131535|-72.7245407|||||95|312|Middletown|09/12/1979|
205201|Baird Millpond|Lake|CT|09|Fairfield|001|411631N|0730651W|41.2753745|-73.114276|||||31|102|Ansonia|09/12/1979|
205202|Baker Brook|Stream|CT|09|Tolland|013|414401N|0722446W|41.7337102|-72.4128612|414420N|0722602W|41.7388889|-72.4338889|155|509|Marlborough|09/12/1979|
205203|Baker Brook|Stream|CT|09|Tolland|013|415707N|0721806W|41.9520409|-72.3017467|415720N|0721656W|41.9555556|-72.2822222|147|482|Stafford Springs|09/12/1979|
