FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
799837|Cottonwood Creek|Stream|ND|38|Slope|087|462744N|1035916W|46.4622307|-103.9877073|463108N|1040653W|46.5188978|-104.114656|821|2694|Pretty Butte|07/01/1994|
799838|Mud Creek|Stream|ND|38|Slope|087|462804N|1035839W|46.4677865|-103.977429|463154N|1040432W|46.5316759|-104.0754878|814|2671|Pretty Butte|07/01/1994|
799840|Boxelder Creek|Stream|ND|38|Bowman|011|455840N|1035627W|45.9777791|-103.940764|451136N|1045403W|45.1933194|-104.9008069|885|2904|Doaks Butte|02/13/1980|
801970|Lewis and Clark National Historic Trail|Trail|MT|30|Richland|083|480735N|1045117W|48.1264084|-104.8546903|||||584|1916|Calais|09/01/1992|
1027628|Antelope Creek State Game Management Area|Park|ND|38|McKenzie|053|475958N|1023759W|47.9994624|-102.6329615|||||569|1867|Sanish NW|02/13/1980|
1027629|Beaver Creek|Stream|ND|38|Mercer|057|470659N|1015123W|47.1163961|-101.8562744|465838N|1014429W|46.9772276|-101.7412649|604|1982|Medicine Butte SE|02/13/1980|
1027630|Bowman-Haley Lake|Reservoir|ND|38|Bowman|011|455743N|1031618W|45.9619515|-103.2715576|||||840|2756|Tepee Buttes|02/13/1980|06/24/2011
1027631|Buffalo Rock Coulee|Stream|ND|38|McLean|055|473538N|1020019W|47.5938941|-102.0051697|473829N|1020004W|47.6413945|-102.0010016|585|1919|Raub SE|02/13/1980|
1027632|County Ditch Number 33|Canal|ND|38|Pembina|067|485407N|0972133W|48.9019331|-97.3592397|||||241|791|Bathgate NE|02/13/1980|
1027633|County Drain Number 33|Canal|ND|38|Pembina|067|485407N|0972406W|48.9019337|-97.4017419|||||244|801|Bathgate|02/13/1980|
1027634|Little Muddy River|Stream|ND|38|Williams|105|480807N|1033532W|48.1353019|-103.5921405|483200N|1031012W|48.5333593|-103.1699062|560|1837|Williston East|02/13/1980|
1027635|Molander Historic Site|Park|ND|38|Oliver|065|470727N|1005801W|47.1241587|-100.9668061|||||522|1713|Price|02/13/1980|
1027636|Molander State Park|Park|ND|38|Oliver|065|470732N|1005800W|47.1255476|-100.9665284|||||511|1676|Sanger|02/13/1980|
1027637|Saint Anthony Cemetery|Cemetery|ND|38|Ward|101|482959N|1015225W|48.4997425|-101.8734951|||||543|1781|Hartland|02/13/1980|
1027638|Silver Lake National Wildlife Refuge|Park|ND|38|Benson|005|481504N|0991258W|48.2511092|-99.2162456|||||442|1450|Churchs Ferry|02/13/1980|
1027639|Stony Creek|Stream|ND|38|Burke|013|485930N|1021203W|48.991684|-102.2007253|485104N|1022452W|48.8511411|-102.4143363|549|1801|Bowbells NW|02/13/1980|
1027640|Van Hook State Game Management Area|Park|ND|38|Mountrail|061|475127N|1022412W|47.8575118|-102.4032349|||||573|1880|New Town SW|02/13/1980|
1027641|Volk National Wildlife Refuge|Park|ND|38|Benson|005|481512N|0994136W|48.2533331|-99.6934654|||||494|1621|Knox|02/13/1980|
1027642|Spring Coulee|Valley|ND|38|McHenry|049|483100N|1005411W|48.5166804|-100.9029235|484534N|1012912W|48.7594667|-101.48655|445|1460|Newburg SW|02/13/1980|
1027643|Aadalen Church|Church|ND|38|Walsh|099|482817N|0981347W|48.4713881|-98.2298293|||||490|1608|Fairdale|02/13/1980|
1027644|Aal Church|Church|ND|38|Traill|097|472628N|0971034W|47.4410929|-97.1761998|||||288|945|Hillsboro NW|02/13/1980|
1027645|Abbey Hill|Summit|ND|38|Slope|087|462202N|1023144W|46.3672262|-102.5287727|||||809|2654|Abbey Hill|02/13/1980|
1027646|Abbey Lake|Lake|ND|38|Stark|089|465400N|1021846W|46.8999217|-102.3128801|||||687|2254|Richardton|02/13/1980|06/24/2011
1027647|Abercrombie|Populated Place|ND|38|Richland|077|462652N|0964349W|46.4477384|-96.7303557|||||286|938|Abercrombie|02/13/1980|03/20/2008
1027648|Absaraka|Populated Place|ND|38|Cass|017|465841N|0972340W|46.9780313|-97.3945341|||||326|1070|Absaraka|02/13/1980|
1027649|Absaraka Interchange|Crossing|ND|38|Cass|017|465233N|0972316W|46.8758084|-97.387869|||||309|1014|Absaraka|02/13/1980|
1027650|Ackworth Cemetery|Cemetery|ND|38|Rolette|079|485759N|1000942W|48.9663939|-100.1617972|||||672|2205|Boundary Lake|02/13/1980|03/30/2011
1027651|Adams|Populated Place|ND|38|Walsh|099|482517N|0980444W|48.4213852|-98.0789893|||||479|1572|Adams|02/13/1980|03/20/2008
1027652|Adams Slough|Swamp|ND|38|Barnes|003|470034N|0975654W|47.0095426|-97.9482256|||||425|1394|Pillsbury SW|02/13/1980|06/24/2011
1027653|Lake Addie|Lake|ND|38|Griggs|039|473138N|0981708W|47.5272988|-98.2854783|||||431|1414|Binford|02/13/1980|06/24/2011
1027654|Adkinson Lake|Lake|ND|38|Stutsman|093|465312N|0985605W|46.8866248|-98.9348604|||||488|1601|Eldridge NW|02/13/1980|06/24/2011
1027655|Adolphus Church|Church|ND|38|Walsh|099|482608N|0980956W|48.4355535|-98.1656595|||||488|1601|Fairdale|02/13/1980|
1027656|Advent Cemetery|Cemetery|ND|38|Sheridan|083|473704N|1002101W|47.6177756|-100.3504079|||||543|1781|Lincoln Valley SE|02/13/1980|
1027657|Aennis Coulee|Valley|ND|38|Ward|101|483132N|1015449W|48.5255767|-101.9134953|483056N|1015657W|48.5155556|-101.9491667|536|1759|Donnybrook|02/13/1980|
1027658|Agassiz School|School|ND|38|Cass|017|465159N|0964759W|46.8663532|-96.7998038|||||276|906|Fargo South|02/13/1980|
1027659|Aggie Brown Coulee|Stream|ND|38|McLean|055|473113N|1012207W|47.5202769|-101.3684932|473037N|1011901W|47.5102778|-101.3169444|561|1841|Riverdale North|02/13/1980|
1027660|Aholan Cemetery|Cemetery|ND|38|Burleigh|015|470130N|1001741W|47.0249893|-100.2948319|||||607|1991|Wing SE|02/13/1980|
1027661|Airport Interchange|Crossing|ND|38|Pembina|067|485604N|0971527W|48.9344321|-97.2575668|||||243|797|Bathgate NE|02/13/1980|
1027662|Akra|Populated Place|ND|38|Pembina|067|484631N|0974337W|48.775272|-97.7270364|||||295|968|Backoo|02/13/1980|
1027663|Alamo|Populated Place|ND|38|Williams|105|483454N|1032812W|48.5816949|-103.4699122|||||647|2123|Alamo|02/13/1980|03/20/2008
1027664|Alamo Cemetery|Cemetery|ND|38|Williams|105|483548N|1032700W|48.5966952|-103.4499118|||||661|2169|Alamo|02/13/1980|
1027665|Alden Cemetery|Cemetery|ND|38|Slope|087|461936N|1023523W|46.3266714|-102.5896044|||||815|2674|Abbey Hill|02/13/1980|
1027666|Alderin Cemetery|Cemetery|ND|38|Mercer|057|471552N|1011800W|47.2644411|-101.2998784|||||523|1716|Stanton SE|02/13/1980|
1027667|Alderin Creek|Stream|ND|38|Mercer|057|471602N|1011615W|47.2672182|-101.270711|471538N|1012333W|47.2605546|-101.3923807|509|1670|Stanton SE|02/13/1980|
1027668|Alexander Cemetery|Cemetery|ND|38|McKenzie|053|475058N|1033659W|47.8494646|-103.6163086|||||679|2228|Rawson|02/13/1980|
1027669|Alice|Populated Place|ND|38|Cass|017|464543N|0973321W|46.7619199|-97.5559299|||||345|1132|Alice|02/13/1980|03/20/2008
1027670|Aliceton School|School|ND|38|Ransom|073|461935N|0973546W|46.326353|-97.5962056|||||361|1184|Lisbon SE|02/13/1980|
1027671|Alkabo|Populated Place|ND|38|Divide|023|485146N|1035325W|48.8628073|-103.8902069|||||667|2188|Alkabo|02/13/1980|
1027672|Alkali Creek|Stream|ND|38|Bowman|011|455948N|1031733W|45.9966699|-103.2924013|460901N|1033646W|46.150283|-103.612694|840|2756|Tepee Buttes|02/13/1980|
1027673|Alkali Creek|Stream|ND|38|Grant|037|460407N|1015239W|46.0686155|-101.8773641|461008N|1015610W|46.1688933|-101.9359794|669|2195|Round Top|02/13/1980|
1027674|Alkali Creek|Stream|ND|38|Dunn|025|472125N|1022008W|47.3569535|-102.3354562|471753N|1022526W|47.2980665|-102.4237922|622|2041|Halliday|02/13/1980|
1027675|Alkali Creek|Stream|ND|38|Williams|105|480909N|1025102W|48.15252|-102.8504617|481628N|1025102W|48.2744632|-102.8504601|561|1841|Charlson NE|02/13/1980|
1027676|Alkali Lake|Lake|ND|38|Stutsman|093|471225N|0991229W|47.2069664|-99.2079384|||||583|1913|Goldwin|02/13/1980|06/24/2011
1027677|Alkali Lake|Lake|ND|38|Sheridan|083|474532N|1001336W|47.758804|-100.2267819|||||503|1650|Anamoose SW|02/13/1980|06/24/2011
1027678|Alkali Lake|Lake|ND|38|Pierce|069|475111N|1000417W|47.8530896|-100.0712568|||||481|1578|Martin|02/13/1980|06/24/2011
1027679|Alkali Lake|Lake|ND|38|McHenry|049|475340N|1002356W|47.8943463|-100.3987539|||||477|1565|Drake NW|02/13/1980|06/24/2011
1027680|Alkali Lake|Lake|ND|38|Williams|105|483440N|1033524W|48.5778609|-103.5900314|||||605|1985|Appam|02/13/1980|06/24/2011
1027681|Alkaline Lake|Lake|ND|38|Kidder|043|464016N|0993354W|46.6711218|-99.5649749|||||566|1857|Alkaline Lake|02/13/1980|06/24/2011
1027682|Lake Etta|Lake|ND|38|Kidder|043|464937N|0994631W|46.8269776|-99.7751937|||||526|1726|Dawson|02/13/1980|06/24/2011
1027683|All Nations Cemetery|Cemetery|ND|38|Towner|095|484651N|0991544W|48.7808394|-99.2623609|||||474|1555|Hansboro SE|02/13/1980|
1027684|Allen Cemetery|Cemetery|ND|38|Kidder|043|465456N|0995154W|46.9155405|-99.8651044|||||565|1854|Steele NE|02/13/1980|
1027685|Allen School|School|ND|38|Kidder|043|465616N|0995327W|46.9377628|-99.8909372|||||566|1857|Steele NW|02/13/1980|
1027686|Almlie Cemetery|Cemetery|ND|38|Ramsey|071|482004N|0990530W|48.334446|-99.0918004|||||442|1450|Cando SE|02/13/1980|
1027687|Almont|Populated Place|ND|38|Morton|059|464331N|1013010W|46.7252795|-101.5026443|||||581|1906|Almont West|02/13/1980|03/20/2008
1027688|Alsen|Populated Place|ND|38|Cavalier|019|483750N|0984217W|48.6305626|-98.7048488|||||482|1581|Alsen|02/13/1980|03/20/2008
1027689|Alta Church|Church|ND|38|Burleigh|015|471832N|1003717W|47.3088842|-100.6215173|||||568|1863|Mercer SE|02/13/1980|
1027690|Ambrose|Populated Place|ND|38|Divide|023|485714N|1032858W|48.9539222|-103.4826921|||||631|2070|Ambrose|02/13/1980|03/20/2008
1027691|Ambrose Cemetery|Cemetery|ND|38|Divide|023|485644N|1032917W|48.9455888|-103.48797|||||644|2113|Ambrose|02/13/1980|
1027692|Ambrose Station|Locale|ND|38|Divide|023|485955N|1032915W|48.9986447|-103.4874147|||||615|2018|Ambrose|02/13/1980|
1027693|Ambulance Butte|Summit|ND|38|Morton|059|463454N|1004324W|46.5816611|-100.7234593|||||697|2287|Huff|02/13/1980|
1027694|Ambulance Butte School|School|ND|38|Morton|059|463348N|1004436W|46.5633278|-100.7434601|||||616|2021|Huff|02/13/1980|
1027695|Amenia|Populated Place|ND|38|Cass|017|470018N|0971308W|47.0049744|-97.2189763|||||291|955|Arthur|02/13/1980|03/20/2008
1027696|American Church|Church|ND|38|Cass|017|464339N|0971931W|46.7274733|-97.3253701|||||290|951|Sheldon NE|02/13/1980|
1027697|Americus-Saint Olaf Cemetery|Cemetery|ND|38|Grand Forks|035|474110N|0970616W|47.6860901|-97.104529|||||276|906|Reynolds|02/13/1980|
1027698|Amity School|School|ND|38|Bottineau|009|484638N|1002123W|48.777226|-100.3565274|||||483|1585|Bottineau SE|02/13/1980|
1027699|An-qui-ni-gay Indian Burial Ground|Cemetery|ND|38|Rolette|079|485120N|0994405W|48.8555607|-99.7345901|||||611|2005|Belcourt|02/13/1980|
1027700|Anamoose|Populated Place|ND|38|McHenry|049|475257N|1001428W|47.8825008|-100.241246|||||494|1621|Anamoose|02/13/1980|03/20/2008
1027701|Anderson Butte|Summit|ND|38|Slope|087|461800N|1023149W|46.3000037|-102.5301592|||||835|2739|Abbey Hill|02/13/1980|
1027702|Anderson Lake|Lake|ND|38|Rolette|079|485439N|1000330W|48.9108074|-100.0583813|||||639|2096|International Peace Garden|02/13/1980|06/24/2011
1027703|Andvari Cemetery|Cemetery|ND|38|Pembina|067|484645N|0975139W|48.779161|-97.8609296|||||324|1063|Hallson|02/13/1980|
1027704|Aneta|Populated Place|ND|38|Nelson|063|474046N|0975917W|47.6794377|-97.9881509|||||458|1503|Aneta|02/13/1980|03/20/2008
1027705|Ankenbauer Coulee|Valley|ND|38|Ward|101|484107N|1020620W|48.6853039|-102.1054418|484457N|1021534W|48.7491974|-102.2593335|546|1791|Kenmare|02/13/1980|
1027706|Annunciation Priory|Church|ND|38|Burleigh|015|464319N|1004511W|46.7219386|-100.7531819|||||559|1834|Schmidt|02/13/1980|
1027707|Antelope|Populated Place|ND|38|Stark|089|465121N|1021210W|46.8558401|-102.2026687|||||738|2421|Antelope|02/13/1980|
1027708|Antelope Butte|Summit|ND|38|Grant|037|462919N|1020117W|46.4886174|-102.0212665|||||784|2572|North Star Butte|02/13/1980|
1027709|Antelope Cemetery|Cemetery|ND|38|Richland|077|461839N|0965606W|46.3107933|-96.9350831|||||303|994|Mooreton West|02/13/1980|
1027710|Antelope Cemetery|Cemetery|ND|38|McKenzie|053|480307N|1024826W|48.0519652|-102.8071301|||||685|2247|Charlson|02/13/1980|
1027711|Antelope Creek|Stream|ND|38|Grant|037|463000N|1020009W|46.5000066|-102.0023771|463020N|1020806W|46.5055608|-102.1348827|717|2352|Crown Butte Creek SW|02/13/1980|
1027712|Antelope Creek|Stream|ND|38|Mercer|057|471821N|1013521W|47.3058363|-101.5890531|472400N|1014553W|47.4000039|-101.7646141|522|1713|Hazen East|02/13/1980|
1027713|Antelope Lakes|Lake|ND|38|Pierce|069|475731N|1000523W|47.9586139|-100.0898551|||||464|1522|Clifton|02/13/1980|
1027714|Antelope School|School|ND|38|Richland|077|461946N|0965803W|46.3294049|-96.9675842|||||307|1007|Mooreton West|02/13/1980|
1027715|Antelope Valley|Valley|ND|38|Pierce|069|475915N|1000756W|47.9875032|-100.1323568|475938N|1002710W|47.9938934|-100.452642|467|1532|Anamoose|02/13/1980|
1027716|Antelope Valley Church|Church|ND|38|Benson|005|475418N|0991731W|47.905001|-99.2920752|||||474|1555|Josephine|02/13/1980|
1027717|Antiochia Church|Church|ND|38|Benson|005|481326N|0991246W|48.2238872|-99.2129121|||||445|1460|Tilden|02/13/1980|
1027718|Antler|Populated Place|ND|38|Bottineau|009|485815N|1011657W|48.9708532|-101.2823803|||||468|1535|Antler|02/13/1980|03/20/2008
1027719|Antler Cemetery|Cemetery|ND|38|Bottineau|009|485851N|1011718W|48.9808532|-101.2882137|||||467|1532|Antler|02/13/1980|
1027720|Apostolic Church|Church|ND|38|Burleigh|015|470223N|1001816W|47.0397118|-100.304555|||||575|1886|Wing SE|02/13/1980|
1027721|Appam|Populated Place|ND|38|Williams|105|483412N|1033520W|48.570028|-103.5888055|||||614|2014|Appam|02/13/1980|
1027722|Appert Lake National Wildlife Refuge|Park|ND|38|Emmons|029|462708N|1001324W|46.4522117|-100.2234453|||||599|1965|Appert Lake|02/13/1980|
1027723|Apple Creek|Stream|ND|38|Burleigh|015|464140N|1004523W|46.6944387|-100.7565154|465314N|1002846W|46.8872222|-100.4794444|493|1617|Schmidt|02/13/1980|
1027724|Apple Valley|Populated Place|ND|38|Burleigh|015|464918N|1003552W|46.8216598|-100.5978995|||||513|1683|Menoken|02/13/1980|
1027725|Ardoch|Populated Place|ND|38|Walsh|099|481226N|0972032W|48.2072096|-97.3422986|||||252|827|Ardoch|02/13/1980|03/20/2008
1027726|Ardoch National Wildlife Refuge|Park|ND|38|Walsh|099|481401N|0971851W|48.2335981|-97.3142416|||||244|801|Ardoch|02/13/1980|
1027727|Lake Ardoch|Reservoir|ND|38|Walsh|099|481429N|0971851W|48.241401|-97.3141203|||||244|801|Ardoch|02/13/1980|06/24/2011
1027728|Arena|Populated Place|ND|38|Burleigh|015|470738N|1000944W|47.1272114|-100.1623319|||||576|1890|Arena|02/13/1980|
1027729|Arena State Game Management Area|Park|ND|38|Burleigh|015|470618N|1000847W|47.1049886|-100.1464975|||||561|1841|Harriet Lake|02/13/1980|
1027730|Argusville|Populated Place|ND|38|Cass|017|470308N|0965604W|47.0521927|-96.9345275|||||270|886|Argusville|02/13/1980|03/20/2008
1027731|Argusville Cemetery|Cemetery|ND|38|Cass|017|470327N|0965904W|47.0574723|-96.9845288|||||273|896|Argusville|02/13/1980|
1027732|Arikara Bay|Bay|ND|38|McLean|055|474157N|1021215W|47.6991742|-102.2040612|||||561|1841|Raub NW|02/13/1980|
1027733|Armourdale Lake|Reservoir|ND|38|Towner|095|485239N|0992539W|48.8773682|-99.4276149|||||505|1657|Hansboro|02/13/1980|06/24/2011
1027734|Armourdale Lake State Game Management Area|Park|ND|38|Towner|095|485302N|0992506W|48.8838959|-99.418195|||||505|1657|Hansboro|02/13/1980|
1027735|Arne School|School|ND|38|Benson|005|475339N|0993704W|47.8941731|-99.6179066|||||470|1542|Maddock|02/13/1980|
1027736|Arnegard|Populated Place|ND|38|McKenzie|053|474828N|1032628W|47.8077966|-103.4410273|||||687|2254|Arnegard|02/13/1980|03/20/2008
1027737|Arnegard Cemetery|Cemetery|ND|38|Traill|097|472426N|0970807W|47.4072029|-97.1353654|||||285|935|Hillsboro NW|02/13/1980|
1027738|Arnegard Dam|Reservoir|ND|38|McKenzie|053|475011N|1032917W|47.8364087|-103.4879725|||||663|2175|Arnegard|02/13/1980|
1027739|Arnold|Populated Place|ND|38|Burleigh|015|465526N|1004512W|46.9238808|-100.7534625|||||576|1890|Burnt Butte|02/13/1980|
1027740|Arnold Coulee|Valley|ND|38|Ward|101|482407N|1013809W|48.4019598|-101.6357182|481854N|1014546W|48.3150137|-101.7626632|513|1683|Carpio|02/13/1980|
1027741|Arrowhead Dam|Dam|ND|38|Mercer|057|471525N|1012910W|47.2569457|-101.4859943|||||581|1906|Stanton|02/13/1980|
1027742|Arrowwood Lake|Reservoir|ND|38|Stutsman|093|471723N|0985016W|47.2897105|-98.8378617|||||438|1437|Arrowwood Lake|02/13/1980|06/24/2011
1027743|Arrowwood National Wildlife Refuge|Park|ND|38|Stutsman|093|471353N|0985144W|47.231385|-98.8623303|||||493|1617|Jim Lake|02/13/1980|
1027744|Arrowwood School|School|ND|38|Stutsman|093|471611N|0985327W|47.2697188|-98.8909422|||||470|1542|Bordulac SW|02/13/1980|
1027745|Arthur|Populated Place|ND|38|Cass|017|470615N|0971305W|47.1041435|-97.2181431|||||302|991|Arthur|02/13/1980|03/20/2008
1027746|Arthur Cemetery|Cemetery|ND|38|Cass|017|470540N|0971311W|47.094421|-97.2198097|||||303|994|Arthur|02/13/1980|
1027747|Arvid School|School|ND|38|Golden Valley|033|471304N|1040053W|47.2177928|-104.014651|||||805|2641|Odland Dam NE|02/13/1980|
1027748|Arvilla|Populated Place|ND|38|Grand Forks|035|475509N|0972941W|47.9191555|-97.4948081|||||310|1017|Arvilla|02/13/1980|
1027749|Arvilla Cemetery|Cemetery|ND|38|Grand Forks|035|475530N|0972944W|47.9249889|-97.4956415|||||308|1010|Arvilla|02/13/1980|
