FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
1390680|Bugdarmaqut|Summit|FM|64|Yap|060|093420N|1381019E|9.5722222|138.1719444|||||23|75|Yap Islands (Waqab)|07/02/1984|
1390681|Bugol|Populated Place|FM|64|Yap|060|093053N|1380943E|9.5147222|138.1619444|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390682|Buguleeburey|Summit|FM|64|Yap|060|093034N|1380638E|9.5094444|138.1105556|||||14|46|Yap Islands (Waqab)|07/02/1984|
1390683|Buguleeqaryer|Summit|FM|64|Yap|060|093158N|1380606E|9.5327778|138.1016667|||||29|95|Yap Islands (Waqab)|07/02/1984|
1390684|Bulubul|Island|FM|64|Yap|060|095555N|1394945E|9.9319444|139.8291667|||||0|0|Unknown|07/02/1984|
1390685|Bulwol|Populated Place|FM|64|Yap|060|093748N|1380909E|9.63|138.1525|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390686|Bunuknuk|Populated Place|FM|64|Yap|060|093408N|1380726E|9.5688889|138.1238889|||||49|161|Yap Islands (Waqab)|07/02/1984|
1390687|Chagiy|Island|FM|64|Yap|060|093057N|1380900E|9.5158333|138.15|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390688|Changad|Channel|FM|64|Yap|060|092937N|1380658E|9.4936111|138.1161111|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390689|Cheen|Channel|FM|64|Yap|060|093122N|1380852E|9.5227778|138.1477778|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390690|Chinfiyow|Summit|FM|64|Yap|060|093213N|1380633E|9.5369444|138.1091667|||||47|154|Yap Islands (Waqab)|07/02/1984|
1390691|Chobchob|Bay|FM|64|Yap|060|093537N|1380817E|9.5936111|138.1380556|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390692|Choqol|Populated Place|FM|64|Yap|060|093519N|1381104E|9.5886111|138.1844444|||||16|52|Yap Islands (Waqab)|07/02/1984|
1390693|Chumur|Cape|FM|64|Yap|060|093509N|1380759E|9.5858333|138.1330556|||||27|89|Yap Islands (Waqab)|07/02/1984|
1390694|Colonia|Populated Place|FM|64|Yap|060|093052N|1380746E|9.5144444|138.1294444|||||7|23|Yap Islands (Waqab)|07/02/1984|
1390695|Daabaab|Populated Place|FM|64|Yap|060|093237N|1380812E|9.5436111|138.1366667|||||18|59|Yap Islands (Waqab)|07/02/1984|
1390696|Daabach|Populated Place|FM|64|Yap|060|093218N|1380859E|9.5383333|138.1497222|||||1|3|Yap Islands (Waqab)|07/02/1984|
1390697|Daarpum|Summit|FM|64|Yap|060|093114N|1380630E|9.5205556|138.1083333|||||52|171|Yap Islands (Waqab)|07/02/1984|
1390698|Daawoch|Summit|FM|64|Yap|060|093403N|1380705E|9.5675|138.1180556|||||33|108|Yap Islands (Waqab)|07/02/1984|
1390699|Dabaang|Summit|FM|64|Yap|060|093447N|1380939E|9.5797222|138.1608333|||||32|105|Yap Islands (Waqab)|07/02/1984|
1390700|Dabaar|Summit|FM|64|Yap|060|093351N|1380736E|9.5641667|138.1266667|||||60|197|Yap Islands (Waqab)|07/02/1984|
1390701|Dabeycheeg|Summit|FM|64|Yap|060|093311N|1380652E|9.5530556|138.1144444|||||50|164|Yap Islands (Waqab)|07/02/1984|
1390702|Dabureed|Bay|FM|64|Yap|060|093543N|1381108E|9.5952778|138.1855556|||||26|85|Yap Islands (Waqab)|07/02/1984|
1390703|Dachafir|Summit|FM|64|Yap|060|093126N|1380647E|9.5238889|138.1130556|||||64|210|Yap Islands (Waqab)|07/02/1984|
1390704|Dachangar|Populated Place|FM|64|Yap|060|093052N|1380644E|9.5144444|138.1122222|||||16|52|Yap Islands (Waqab)|07/02/1984|
1390705|Dachthul|Cape|FM|64|Yap|060|093652N|1381046E|9.6144444|138.1794444|||||5|16|Yap Islands (Waqab)|07/02/1984|
1390706|Daew|Cape|FM|64|Yap|060|093504N|1380745E|9.5844444|138.1291667|||||1|3|Yap Islands (Waqab)|07/02/1984|
1390707|Dalaach|Summit|FM|64|Yap|060|093224N|1380914E|9.54|138.1538889|||||14|46|Yap Islands (Waqab)|07/02/1984|
1390708|Dalipeebinaew|Civil|FM|64|Yap|060|093047N|1380520E|9.5130556|138.0888889|||||8|26|Yap Islands (Waqab)|07/02/1984|
1390709|Dalipeebinaew School|School|FM|64|Yap|060|093113N|1380541E|9.5202778|138.0947222|||||26|85|Yap Islands (Waqab)|07/02/1984|
1390710|Daloelaeb|Summit|FM|64|Yap|060|093057N|1380621E|9.5158333|138.1058333|||||44|144|Yap Islands (Waqab)|07/02/1984|
1390711|Daman|Bar|FM|64|Yap|060|093402N|1381150E|9.5672222|138.1972222|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390712|Dao Channel|Channel|FM|64|Yap|060|100436N|1393937E|10.0766667|139.6602778|||||0|0|Unknown|07/02/1984|
1390713|Daqabyuch|Bay|FM|64|Yap|060|092921N|1380345E|9.4891667|138.0625|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390714|Darachaq|Populated Place|FM|64|Yap|060|093200N|1381056E|9.5333333|138.1822222|||||6|20|Yap Islands (Waqab)|07/02/1984|
1390715|Dareach|Cape|FM|64|Yap|060|093141N|1380844E|9.5280556|138.1455556|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390716|Dariikaan|Populated Place|FM|64|Yap|060|092929N|1380442E|9.4913889|138.0783333|||||12|39|Yap Islands (Waqab)|07/02/1984|
1390717|Deabach|Summit|FM|64|Yap|060|093427N|1380820E|9.5741667|138.1388889|||||1|3|Yap Islands (Waqab)|07/02/1984|
1390718|Deabreach|Summit|FM|64|Yap|060|093105N|1380543E|9.5180556|138.0952778|||||31|102|Yap Islands (Waqab)|07/02/1984|
1390719|Deafqorean|Populated Place|FM|64|Yap|060|093053N|1381005E|9.5147222|138.1680556|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390720|Dechumur|Populated Place|FM|64|Yap|060|093101N|1381001E|9.5169444|138.1669444|||||3|10|Yap Islands (Waqab)|07/02/1984|
1390721|Delesag|Island|FM|64|Yap|060|100405N|1393832E|10.0680556|139.6422222|||||0|0|Unknown|07/02/1984|
1390722|Demamang|Bay|FM|64|Yap|060|093334N|1381036E|9.5594444|138.1766667|||||18|59|Yap Islands (Waqab)|07/02/1984|
1390723|Derraak|Populated Place|FM|64|Yap|060|093241N|1381150E|9.5447222|138.1972222|||||5|16|Yap Islands (Waqab)|07/02/1984|
1390724|Dichiyoer|Summit|FM|64|Yap|060|093229N|1380933E|9.5413889|138.1591667|||||5|16|Yap Islands (Waqab)|07/02/1984|
1390725|Dilaeg|Populated Place|FM|64|Yap|060|093122N|1380958E|9.5227778|138.1661111|||||16|52|Yap Islands (Waqab)|07/02/1984|
1390726|Dinaey|Populated Place|FM|64|Yap|060|093041N|1380614E|9.5113889|138.1038889|||||47|154|Yap Islands (Waqab)|07/02/1984|
1390727|Dinaey|Summit|FM|64|Yap|060|093044N|1380603E|9.5122222|138.1008333|||||57|187|Yap Islands (Waqab)|07/02/1984|
1390728|Dingiin|Populated Place|FM|64|Yap|060|093553N|1381107E|9.5980556|138.1852778|||||44|144|Yap Islands (Waqab)|07/02/1984|
1390729|Dobutsuoruniiga Passage|Channel|FM|64|Yap|060|083121N|1372738E|8.5225|137.4605556|||||0|0|Unknown|07/02/1984|
1390730|Dochirichi Channel|Channel|FM|64|Yap|060|100143N|1394717E|10.0286111|139.7880556|||||0|0|Unknown|07/02/1984|
1390731|Domer|Bar|FM|64|Yap|060|093353N|1381125E|9.5647222|138.1902778|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390732|Donibureeku Passage|Channel|FM|64|Yap|060|082810N|1372134E|8.4694444|137.3594444|||||0|0|Unknown|07/02/1984|
1390733|Donigoppin Passage|Channel|FM|64|Yap|060|082300N|1372555E|8.3833333|137.4319444|||||0|0|Unknown|07/02/1984|
1390734|Doniparo Passage|Channel|FM|64|Yap|060|083423N|1373055E|8.5730556|137.5152778|||||0|0|Unknown|07/02/1984|
1390735|Donugantamu|Island|FM|64|Yap|060|081917N|1373057E|8.3213889|137.5158333|||||0|0|Unknown|07/02/1984|
1390736|Doom'athing|Cape|FM|64|Yap|060|093103N|1380739E|9.5175|138.1275|||||26|85|Yap Islands (Waqab)|07/02/1984|
1390737|Doqomchuuy|Populated Place|FM|64|Yap|060|093125N|1380926E|9.5236111|138.1572222|||||5|16|Yap Islands (Waqab)|07/02/1984|
1390738|Doriyappu Passage|Channel|FM|64|Yap|060|083508N|1373147E|8.5855556|137.5297222|||||0|0|Unknown|07/02/1984|
1390739|Dossororu Passage|Channel|FM|64|Yap|060|082024N|1372828E|8.34|137.4744444|||||0|0|Unknown|07/02/1984|
1390740|Dotchikichiki Passage|Channel|FM|64|Yap|060|081855N|1372846E|8.3152778|137.4794444|||||0|0|Unknown|07/02/1984|
1390741|Dowach|Cape|FM|64|Yap|060|093008N|1380654E|9.5022222|138.115|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390742|Dowarugui Channel|Channel|FM|64|Yap|060|100203N|1394512E|10.0341667|139.7533333|||||0|0|Unknown|07/02/1984|
1390743|Dugor|Cape|FM|64|Yap|060|093513N|1381102E|9.5869444|138.1838889|||||2|7|Yap Islands (Waqab)|07/02/1984|
1390744|Dugor|Populated Place|FM|64|Yap|060|093157N|1380725E|9.5325|138.1236111|||||46|151|Yap Islands (Waqab)|07/02/1984|
1390745|Duguchoel|Summit|FM|64|Yap|060|093322N|1381031E|9.5561111|138.1752778|||||15|49|Yap Islands (Waqab)|07/02/1984|
1390746|Dulkaan|Populated Place|FM|64|Yap|060|092745N|1380432E|9.4625|138.0755556|||||5|16|Yap Islands (Waqab)|07/02/1984|
1390747|Dunect'uuy|Bay|FM|64|Yap|060|093247N|1381206E|9.5463889|138.2016667|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390748|Dungolog|Summit|FM|64|Yap|060|093325N|1380819E|9.5569444|138.1386111|||||12|39|Yap Islands (Waqab)|07/02/1984|
1390749|Duqog|Cape|FM|64|Yap|060|093021N|1380502E|9.5058333|138.0838889|||||11|36|Yap Islands (Waqab)|07/02/1984|
1390750|East Lagoon|Bay|FM|64|Yap|060|072126N|1435415E|7.3572222|143.9041667|||||0|0|Unknown|07/02/1984|
1390751|East Passage|Channel|FM|64|Yap|060|081803N|1372947E|8.3008333|137.4963889|||||0|0|Unknown|07/02/1984|
1390752|Eate Island|Island|FM|64|Yap|060|083514N|1443300E|8.5872222|144.55|||||0|0|Unknown|07/02/1984|
1390753|Eauripik|Island|FM|64|Yap|060|064114N|1430455E|6.6872222|143.0819444|||||0|0|Unknown|07/02/1984|
1390754|Eauripik Atoll|Island|FM|64|Yap|060|064118N|1430231E|6.6883333|143.0419444|||||0|0|Unknown|07/02/1984|
1390755|Edarepe|Island|FM|64|Yap|060|064120N|1430031E|6.6888889|143.0086111|||||0|0|Unknown|07/02/1984|
1390756|Elangkileku|Island|FM|64|Yap|060|064120N|1430309E|6.6888889|143.0525|||||0|0|Unknown|07/02/1984|
1390757|Elato Island|Island|FM|64|Yap|060|073100N|1461108E|7.5166667|146.1855556|||||0|0|Unknown|07/02/1984|
1390758|Elemat|Island|FM|64|Yap|060|100307N|1393649E|10.0519444|139.6136111|||||0|0|Unknown|07/02/1984|
1390759|Eleute|Island|FM|64|Yap|060|100332N|1393741E|10.0588889|139.6280556|||||0|0|Unknown|07/02/1984|
1390760|Elingarik|Island|FM|64|Yap|060|072200N|1434958E|7.3666667|143.8327778|||||0|0|Unknown|07/02/1984|
1390761|Elipig|Island|FM|64|Yap|060|095914N|1393754E|9.9872222|139.6316667|||||0|0|Unknown|07/02/1984|
1390762|Ella|Island|FM|64|Yap|060|071437N|1442627E|7.2436111|144.4408333|||||0|0|Unknown|07/02/1984|
1390763|Eoet|Island|FM|64|Yap|060|100329N|1394603E|10.0580556|139.7675|||||0|0|Unknown|07/02/1984|
1390764|Faal|Populated Place|FM|64|Yap|060|093718N|1380958E|9.6216667|138.1661111|||||22|72|Yap Islands (Waqab)|07/02/1984|
1390765|Faanbiywol|Cape|FM|64|Yap|060|093143N|1380749E|9.5286111|138.1302778|||||39|128|Yap Islands (Waqab)|07/02/1984|
1390766|Faay|Bay|FM|64|Yap|060|093403N|1380841E|9.5675|138.1447222|||||1|3|Yap Islands (Waqab)|07/02/1984|
1390767|Fagamow|Bay|FM|64|Yap|060|093426N|1381158E|9.5738889|138.1994444|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390768|Fais|Island|FM|64|Yap|060|094554N|1403120E|9.765|140.5222222|||||0|0|Unknown|07/02/1984|
1390769|Fal'gaeg|Summit|FM|64|Yap|060|092717N|1380411E|9.4547222|138.0697222|||||16|52|Yap Islands (Waqab)|07/02/1984|
1390770|Falaite Island|Island|FM|64|Yap|060|073038N|1461634E|7.5105556|146.2761111|||||0|0|Unknown|07/02/1984|
1390771|Falalis|Island|FM|64|Yap|060|071937N|1435045E|7.3269444|143.8458333|||||0|0|Unknown|07/02/1984|
1390772|Falalop|Island|FM|64|Yap|060|100121N|1394747E|10.0225|139.7963889|||||0|0|Unknown|07/02/1984|
1390773|Falamalok|Island|FM|64|Yap|060|072212N|1435148E|7.37|143.8633333|||||0|0|Unknown|07/02/1984|
1390774|Falewaidid|Island|FM|64|Yap|060|080858N|1402336E|8.1494444|140.3933333|||||0|0|Unknown|07/02/1984|
1390775|Falifi|Island|FM|64|Yap|060|074100N|1455100E|7.6833333|145.85|||||0|0|Unknown|07/02/1984|
1390776|Falipi Island|Island|FM|64|Yap|060|072734N|1460926E|7.4594444|146.1572222|||||0|0|Unknown|07/02/1984|
1390777|Falow|Cape|FM|64|Yap|060|093505N|1381053E|9.5847222|138.1813889|||||5|16|Yap Islands (Waqab)|07/02/1984|
1390778|Faluelegalao|Island|FM|64|Yap|060|072150N|1434951E|7.3638889|143.8308333|||||0|0|Unknown|07/02/1984|
1390779|Faluelemariete|Island|FM|64|Yap|060|072137N|1434940E|7.3602778|143.8277778|||||0|0|Unknown|07/02/1984|
1390780|Faluelepalape|Island|FM|64|Yap|060|072144N|1434948E|7.3622222|143.83|||||0|0|Unknown|07/02/1984|
1390781|Fanaagich|Summit|FM|64|Yap|060|093308N|1380738E|9.5522222|138.1272222|||||77|253|Yap Islands (Waqab)|07/02/1984|
1390782|Fanaguroq|Summit|FM|64|Yap|060|093019N|1380519E|9.5052778|138.0886111|||||25|82|Yap Islands (Waqab)|07/02/1984|
1390783|Fanamter|Bay|FM|64|Yap|060|093033N|1380900E|9.5091667|138.15|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390784|Fanayulay|Stream|FM|64|Yap|060|093311N|1381034E|9.5530556|138.1761111|093311N|1381034E|9.5530556|138.1761111|15|49|Yap Islands (Waqab)|07/02/1984|
1390785|Fanbacheal|Summit|FM|64|Yap|060|093301N|1380708E|9.5502778|138.1188889|||||61|200|Yap Islands (Waqab)|07/02/1984|
1390786|Fanbiywol|Summit|FM|64|Yap|060|093141N|1380743E|9.5280556|138.1286111|||||60|197|Yap Islands (Waqab)|07/02/1984|
1390787|Faneakaan|Summit|FM|64|Yap|060|093051N|1380534E|9.5141667|138.0927778|||||28|92|Yap Islands (Waqab)|07/02/1984|
1390788|Faneakaan|Summit|FM|64|Yap|060|093313N|1380934E|9.5536111|138.1594444|||||17|56|Yap Islands (Waqab)|07/02/1984|
1390789|Faneakaan|Populated Place|FM|64|Yap|060|093049N|1380932E|9.5136111|138.1588889|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390790|Faneakargoy|Summit|FM|64|Yap|060|093131N|1380622E|9.5252778|138.1061111|||||89|292|Yap Islands (Waqab)|07/02/1984|
1390791|Fanengiy|Bar|FM|64|Yap|060|093433N|1380634E|9.5758333|138.1094444|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390792|Fangoch|Summit|FM|64|Yap|060|093240N|1380858E|9.5444444|138.1494444|||||36|118|Yap Islands (Waqab)|07/02/1984|
1390793|Fanif|Civil|FM|64|Yap|060|093330N|1380728E|9.5583333|138.1244444|||||144|472|Yap Islands (Waqab)|07/02/1984|
1390794|Fanif School|School|FM|64|Yap|060|093252N|1380807E|9.5477778|138.1352778|||||3|10|Yap Islands (Waqab)|07/02/1984|
1390795|Fanildo|Island|FM|64|Yap|060|005715N|1341734E|.9541667|134.2927778|||||0|0|Unknown|07/02/1984|
1390796|Fannaapiin|Cape|FM|64|Yap|060|093335N|1381217E|9.5597222|138.2047222|||||19|62|Yap Islands (Waqab)|07/02/1984|
1390797|Fanoodiy|Summit|FM|64|Yap|060|093455N|1381037E|9.5819444|138.1769444|||||1|3|Yap Islands (Waqab)|07/02/1984|
1390798|Fanpinonow|Summit|FM|64|Yap|060|093127N|1380552E|9.5241667|138.0977778|||||20|66|Yap Islands (Waqab)|07/02/1984|
1390799|Fanqaliiliy|Populated Place|FM|64|Yap|060|093011N|1380556E|9.5030556|138.0988889|||||29|95|Yap Islands (Waqab)|07/02/1984|
1390800|Fanqamat|Island|FM|64|Yap|060|092922N|1380625E|9.4894444|138.1069444|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390801|Fanweg|Bar|FM|64|Yap|060|093551N|1380851E|9.5975|138.1475|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390802|Fanwon|Summit|FM|64|Yap|060|093201N|1380715E|9.5336111|138.1208333|||||72|236|Yap Islands (Waqab)|07/02/1984|
1390803|Farailes|Island|FM|64|Yap|060|072155N|1435207E|7.3652778|143.8686111|||||0|0|Unknown|07/02/1984|
1390804|Faraq|Populated Place|FM|64|Yap|060|092903N|1380433E|9.4841667|138.0758333|||||4|13|Yap Islands (Waqab)|07/02/1984|
1390805|Faraulep Island|Island|FM|64|Yap|060|083552N|1443325E|8.5977778|144.5569444|||||0|0|Unknown|07/02/1984|
1390806|Farchumoqon|Summit|FM|64|Yap|060|093104N|1380702E|9.5177778|138.1172222|||||10|33|Yap Islands (Waqab)|07/02/1984|
1390807|Fassarai|Island|FM|64|Yap|060|095436N|1393949E|9.91|139.6636111|||||0|0|Unknown|07/02/1984|
1390808|Fatamaday|Cape|FM|64|Yap|060|093010N|1380630E|9.5027778|138.1083333|||||21|69|Yap Islands (Waqab)|07/02/1984|
1390809|Feadamach|Bay|FM|64|Yap|060|093303N|1381221E|9.5508333|138.2058333|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390810|Feanifengin|Summit|FM|64|Yap|060|093430N|1381020E|9.575|138.1722222|||||8|26|Yap Islands (Waqab)|07/02/1984|
1390811|Feanimeen|Summit|FM|64|Yap|060|093015N|1380517E|9.5041667|138.0880556|||||26|85|Yap Islands (Waqab)|07/02/1984|
1390812|Feching|Cape|FM|64|Yap|060|092950N|1380719E|9.4972222|138.1219444|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390813|Fedibchig|Bar|FM|64|Yap|060|093610N|1380937E|9.6027778|138.1602778|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390814|Feereel|Summit|FM|64|Yap|060|093246N|1380910E|9.5461111|138.1527778|||||33|108|Yap Islands (Waqab)|07/02/1984|
1390815|Feeyoer|Bay|FM|64|Yap|060|092849N|1380358E|9.4802778|138.0661111|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390816|Feitabul|Island|FM|64|Yap|060|095205N|1394214E|9.8680556|139.7038889|||||0|0|Unknown|07/02/1984|
1390817|Fenewech|Bar|FM|64|Yap|060|093504N|1381129E|9.5844444|138.1913889|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390818|Ferchig Cemetery|Cemetery|FM|64|Yap|060|093511N|1381058E|9.5863889|138.1827778|||||3|10|Yap Islands (Waqab)|07/02/1984|
1390819|Fitbileeyamol|Summit|FM|64|Yap|060|093436N|1380808E|9.5766667|138.1355556|||||28|92|Yap Islands (Waqab)|07/02/1984|
1390820|Fitedo'|Building|FM|64|Yap|060|092637N|1380405E|9.4436111|138.0680556|||||1|3|Yap Islands (Waqab)|07/02/1984|
1390821|Fiteebinaew|Summit|FM|64|Yap|060|093617N|1381047E|9.6047222|138.1797222|||||59|194|Yap Islands (Waqab)|07/02/1984|
1390822|Fiteebulngean|Summit|FM|64|Yap|060|093154N|1380613E|9.5316667|138.1036111|||||26|85|Yap Islands (Waqab)|07/02/1984|
1390823|Fiteekafar|Summit|FM|64|Yap|060|093330N|1380838E|9.5583333|138.1438889|||||26|85|Yap Islands (Waqab)|07/02/1984|
1390824|Fiteeqiyuw|Summit|FM|64|Yap|060|093315N|1380957E|9.5541667|138.1658333|||||35|115|Yap Islands (Waqab)|07/02/1984|
1390825|Fiteeqiyuw|Summit|FM|64|Yap|060|093438N|1380954E|9.5772222|138.165|||||18|59|Yap Islands (Waqab)|07/02/1984|
1390826|Fiteeqoer|Bay|FM|64|Yap|060|093013N|1380837E|9.5036111|138.1436111|||||0|0|Yap Islands (Waqab)|07/02/1984|
1390827|Fiteetamaan|Summit|FM|64|Yap|060|093345N|1381003E|9.5625|138.1675|||||3|10|Yap Islands (Waqab)|07/02/1984|
1390828|Fiteeyiluuy|Summit|FM|64|Yap|060|093027N|1380520E|9.5075|138.0888889|||||24|79|Yap Islands (Waqab)|07/02/1984|
1390829|Fiteeyiluuy|Summit|FM|64|Yap|060|093037N|1380726E|9.5102778|138.1238889|||||37|121|Yap Islands (Waqab)|07/02/1984|
1390830|Fitgaqan|Summit|FM|64|Yap|060|093456N|1380814E|9.5822222|138.1372222|||||30|98|Yap Islands (Waqab)|07/02/1984|
1390831|Fitgiyaapiin|Summit|FM|64|Yap|060|092948N|1380451E|9.4966667|138.0808333|||||32|105|Yap Islands (Waqab)|07/02/1984|
1390832|Fitkabeetinaem|Summit|FM|64|Yap|060|093049N|1380627E|9.5136111|138.1075|||||33|108|Yap Islands (Waqab)|07/02/1984|
1390833|Fitmoeglunguug|Summit|FM|64|Yap|060|093019N|1380509E|9.5052778|138.0858333|||||5|16|Yap Islands (Waqab)|07/02/1984|
1390834|Fittamangirow|Summit|FM|64|Yap|060|093432N|1380721E|9.5755556|138.1225|||||14|46|Yap Islands (Waqab)|07/02/1984|
1390835|Fityuunguluw|Summit|FM|64|Yap|060|093425N|1380753E|9.5736111|138.1313889|||||43|141|Yap Islands (Waqab)|07/02/1984|
1390836|Flalap|Island|FM|64|Yap|060|071440N|1442720E|7.2444444|144.4555556|||||0|0|Unknown|07/02/1984|
1390837|Fogol|Summit|FM|64|Yap|060|092927N|1380538E|9.4908333|138.0938889|||||7|23|Yap Islands (Waqab)|07/02/1984|
1390838|Fuasubukoru|Island|FM|64|Yap|060|083656N|1443202E|8.6155556|144.5338889|||||0|0|Unknown|07/02/1984|
1390839|Fubuuy|Summit|FM|64|Yap|060|093144N|1380937E|9.5288889|138.1602778|||||12|39|Yap Islands (Waqab)|07/02/1984|
1390840|Furazao|Island|FM|64|Yap|060|095031N|1394219E|9.8419444|139.7052778|||||0|0|Unknown|07/02/1984|
1390841|Gaakaan|Cape|FM|64|Yap|060|093016N|1380453E|9.5044444|138.0813889|||||6|20|Yap Islands (Waqab)|07/02/1984|
1390842|Gachaam|Summit|FM|64|Yap|060|093232N|1380948E|9.5422222|138.1633333|||||30|98|Yap Islands (Waqab)|07/02/1984|
